uid,datetime,latitude,longitude,cluster
2934,2018-08-10 08:01:24,-1.15520001111565,36.9261240034481,2
2935,2018-08-10 08:05:54,-1.29945911059124,36.824865603293205,1
2936,2018-08-10 08:11:24,-1.30509311056377,36.8262788032853,1
2937,2018-08-10 08:12:24,-1.29945911059124,36.824865603293205,1
2938,2018-08-10 08:18:24,-1.29980462759392,36.8241358337442,1
2939,2018-08-10 08:18:54,-1.32984076503722,36.8704367336497,1
2940,2018-08-10 08:55:55,-1.2835740179355,36.8160704449463,1
2941,2018-08-10 09:12:24,-1.30194912619738,36.8263198578383,1
2942,2018-08-10 09:45:24,-1.29990335841306,36.824151932,1
2943,2018-08-10 10:00:24,-1.30497060516157,36.826691274817705,1
2944,2018-08-10 10:04:56,-1.29945911059124,36.824865603293205,1
2945,2018-08-10 10:11:24,-1.27819171060054,36.8910917032992,1
2946,2018-08-10 13:47:24,-1.26744143487214,36.8355184023121,1
2947,2018-08-10 17:02:54,-1.31658533647308,36.8338252215048,1
2948,2018-08-10 18:44:24,-1.2733699107123797,36.8227308033276,1
2949,2018-08-10 18:44:54,-1.2733699107123797,36.8227308033276,1
2950,2018-08-10 20:18:54,-1.02439791153176,37.0670170035734,2
2951,2018-08-10 20:18:54,-1.02439791153176,37.0670170035734,2
2952,2018-08-10 23:59:54,-1.50318053847023,37.087345904428894,3
2953,2018-08-11 00:28:54,-1.33071455788853,36.8631006708374,1
2954,2018-08-11 05:07:54,-1.23099926512776,36.877874379425,1
2955,2018-08-11 05:59:24,-1.25908696095569,36.7780320708711,4
2956,2018-08-11 07:32:24,-1.21863695424949,36.8913614321549,1
2957,2018-08-11 08:15:24,-1.50318053847023,37.087345904428894,3
2958,2018-08-11 08:15:54,-1.2250106092096398,36.885413223474295,1
2959,2018-08-11 10:09:24,-1.3952782772675498,36.763477334301896,4
2960,2018-08-11 10:09:54,-1.3952782772675498,36.763477334301896,4
2961,2018-08-11 23:56:24,-0.983374612299807,36.6323335037644,4
2962,2018-08-12 07:59:24,-1.09214923624384,37.0329252226264,2
2963,2018-08-12 08:12:24,-1.17243001143428,36.9464730032108,2
2964,2018-08-12 11:17:54,-1.33139815369328,36.8885547604,1
2965,2018-08-12 15:23:24,-1.30226901045504,36.9157555032524,1
2966,2018-08-12 15:29:54,-1.33070517179513,36.856743443365104,1
2967,2018-08-12 17:02:24,-1.48313562213472,37.0482844716554,3
2968,2018-08-12 17:20:54,-1.25997519893869,36.8434175352992,1
2969,2018-08-12 18:30:54,-1.24479261558771,36.8676989548545,1
2970,2018-08-12 20:29:24,-1.12982691114945,36.9884654034606,2
2971,2018-08-13 08:07:54,-1.29990335841306,36.824151932,1
2972,2018-08-13 11:56:54,-1.31873235843111,36.7708489735779,4
2973,2018-08-13 18:00:24,-1.24962001100201,36.6844400034028,4
2974,2018-08-13 18:15:54,-1.24962001100201,36.6844400034028,4
2975,2018-08-13 18:32:54,-1.2841717106586898,36.8262282033125,1
2976,2018-08-13 19:08:54,-1.17243001143428,36.9464730032108,2
2977,2018-08-13 19:08:54,-1.28453951065958,36.8243171033126,1
2978,2018-08-13 19:17:24,-1.3000134606373202,36.7878026933044,4
2979,2018-08-13 19:22:54,-1.18139204689594,36.9379876750919,1
2980,2018-08-14 06:20:24,-1.25641987343312,36.8552761028285,1
2981,2018-08-14 06:24:24,-1.33143606788501,36.8885257668545,1
2982,2018-08-14 06:26:24,-1.29468466818872,36.8530788318762,1
2983,2018-08-14 06:40:54,-1.32824496037202,36.8937696032329,1
2984,2018-08-14 07:03:24,-1.33210371027724,36.92618070314921,1
2985,2018-08-14 08:43:24,-1.28583415759433,36.8330663045888,1
2986,2018-08-14 09:13:54,-1.28666001063556,36.8352420033063,1
2987,2018-08-14 10:41:54,-1.2479105535188202,36.8162805543374,1
2988,2018-08-14 10:50:54,-1.2479105535188202,36.8162805543374,1
2989,2018-08-14 11:05:54,-1.33095631537347,36.8595980706231,1
2990,2018-08-14 16:26:54,-1.33143606788501,36.8885257668545,1
2991,2018-08-14 18:39:24,-1.28210702990008,36.784390381183705,4
2992,2018-08-15 09:22:54,-1.11907251168763,36.6184080035925,4
2993,2018-08-15 15:36:24,-1.3308545104153102,36.86446750308671,1
2994,2018-08-15 17:19:24,-1.24838371071774,36.904964403333295,1
2995,2018-08-15 17:57:24,-1.23006214766962,36.8039481277335,4
2996,2018-08-15 18:10:24,-1.23006214766962,36.8039481277335,4
2997,2018-08-15 20:22:54,-1.26446767768875,36.7396162698957,4
2998,2018-08-15 20:25:24,-1.26446767768875,36.7396162698957,4
2999,2018-08-15 20:38:54,-1.2640390108768,36.7297870033696,4
3000,2018-08-15 20:40:24,-1.2622707575670702,36.7265400227758,4
3001,2018-08-15 20:46:24,-1.26221777741913,36.72657196968071,4
3002,2018-08-16 06:13:24,-1.3160098148403,36.8137448763399,1
3003,2018-08-16 06:22:24,-1.25936693070694,36.843122763198,1
3004,2018-08-16 07:26:24,-1.25922601141305,36.7769270030382,4
3005,2018-08-16 07:41:24,-1.28634540117161,36.834927687676895,1
3006,2018-08-16 11:39:54,-1.31571465053256,36.8134768232759,1
3007,2018-08-16 15:01:54,-1.21797781086762,36.8962966033757,1
3008,2018-08-17 06:14:24,-1.26426660944345,36.74698523415729,4
3009,2018-08-17 06:14:54,-1.26420706319316,36.749441758077005,4
3010,2018-08-17 06:15:54,-0.8297100124821221,37.0378200038393,2
3011,2018-08-17 06:22:54,-1.26426660944345,36.74698523415729,4
3012,2018-08-17 06:23:54,-1.26422309236721,36.74944048615129,4
3013,2018-08-17 06:25:24,-1.26433113609309,36.7469843524426,4
3014,2018-08-17 06:36:24,-1.29273331086754,36.8205207351994,1
3015,2018-08-17 07:01:54,-1.25944146148611,36.7811128012285,4
3016,2018-08-17 07:02:24,-1.26426660944345,36.74698523415729,4
3017,2018-08-17 07:35:24,-1.26426660944345,36.74698523415729,4
3018,2018-08-17 07:39:54,-1.26426660944345,36.74698523415729,4
3019,2018-08-17 07:40:54,-1.26433113609309,36.7469843524426,4
3020,2018-08-17 07:45:24,-1.26433113609309,36.7469843524426,4
3021,2018-08-17 07:53:54,-1.26426660944345,36.74698523415729,4
3022,2018-08-17 07:53:54,-1.26426660944345,36.74698523415729,4
3023,2018-08-17 08:12:24,-1.2641316290306,36.7542528847116,4
3024,2018-08-17 08:36:24,-1.26426660944345,36.74698523415729,4
3025,2018-08-17 08:41:24,-1.26426660944345,36.74698523415729,4
3026,2018-08-17 08:46:54,-1.26426660944345,36.74698523415729,4
3027,2018-08-17 08:55:24,-1.45189960969585,36.9850203030432,3
3028,2018-08-17 08:56:54,-1.26433113609309,36.7469843524426,4
3029,2018-08-17 09:04:24,-1.26433113609309,36.7469843524426,4
3030,2018-08-17 09:18:24,-1.26433113609309,36.7469843524426,4
3031,2018-08-17 09:20:54,-1.26426660944345,36.74698523415729,4
3032,2018-08-17 09:35:54,-1.26433113609309,36.7469843524426,4
3033,2018-08-17 09:37:24,-1.26433113609309,36.7469843524426,4
3034,2018-08-17 09:50:24,-1.2382480108411,36.8463153033655,1
3035,2018-08-17 09:59:24,-1.15152741129212,36.805547903491394,4
3036,2018-08-17 10:04:54,-1.26426660944345,36.74698523415729,4
3037,2018-08-17 10:31:24,-1.26433113609309,36.7469843524426,4
3038,2018-08-17 10:47:54,-1.26426660944345,36.74698523415729,4
3039,2018-08-17 13:08:24,-1.26433113609309,36.7469843524426,4
3040,2018-08-18 03:42:24,-1.25769281094343,36.701020003387,4
3041,2018-08-18 05:41:24,-1.32353649834444,36.84444245058421,1
3042,2018-08-18 09:16:54,-1.24502899174986,36.8672981479359,1
3043,2018-08-18 09:23:24,-1.2453560107806598,36.8676520033494,1
3044,2018-08-18 09:23:54,-1.28952951047103,36.9493890032655,1
3045,2018-08-18 09:42:24,-1.24502899174986,36.8672981479359,1
3046,2018-08-18 10:03:24,-1.25328681055968,37.007823203293206,1
3047,2018-08-18 21:35:54,-1.31201866126765,36.815807803435895,1
3048,2018-08-18 22:06:24,-1.14923796102426,36.6670427033374,4
3049,2018-08-19 04:45:24,-1.3016185696331102,36.7537239973202,4
3050,2018-08-19 04:58:54,-1.26032854423438,36.7708487699924,4
3051,2018-08-19 05:16:54,-1.26032854423438,36.7708487699924,4
3052,2018-08-19 06:55:54,-1.27099470032153,36.7753146639851,4
3053,2018-08-19 11:16:54,-0.983374612299807,36.6323335037644,4
3054,2018-08-19 12:36:54,-1.48842052269264,37.054215024451295,3
3055,2018-08-19 12:38:24,-1.48842052269264,37.054215024451295,3
3056,2018-08-19 16:54:24,-1.21906719968389,36.8917852095321,1
3057,2018-08-20 05:59:54,-1.28754246448865,36.74147538146271,4
3058,2018-08-20 06:57:24,-1.32750620446088,36.8522593730032,1
3059,2018-08-20 18:48:24,-1.31873235843111,36.7708489735779,4
3060,2018-08-20 20:14:24,-1.3522471842738102,36.7629592711869,4
3061,2018-08-20 21:10:24,-1.3522471842738102,36.7629592711869,4
3062,2018-08-21 15:09:24,-1.29946055997662,36.793464980777394,4
3063,2018-08-21 15:29:54,-1.30604733582578,36.8272218633863,1
3064,2018-08-21 15:33:24,-1.29680441045572,36.8643599188759,1
3065,2018-08-21 20:38:54,-1.27145041064563,36.8800989033115,1
3066,2018-08-21 20:43:24,-1.24479261558771,36.8676989548545,1
3067,2018-08-21 21:01:24,-1.24479261558771,36.8676989548545,1
3068,2018-08-21 21:09:54,-1.27145041064563,36.8800989033115,1
3069,2018-08-22 06:07:54,-1.32950807826891,36.8546250206525,1
3070,2018-08-22 06:13:24,-1.32608411043732,36.8502903032504,1
3071,2018-08-22 06:34:24,-1.32956976574454,36.855826213763706,1
3072,2018-08-22 06:43:24,-1.26617631077143,36.802692203343504,1
3073,2018-08-22 07:53:24,-1.30488201017637,36.8265053802256,1
3074,2018-08-22 09:58:24,-1.25907173076234,36.779895145211896,4
3075,2018-08-22 09:59:24,-1.25907173076234,36.779895145211896,4
3076,2018-08-22 11:33:54,-1.24006941096582,36.7452122033957,4
3077,2018-08-22 12:33:54,-1.25907173076234,36.779895145211896,4
3078,2018-08-22 14:30:24,-1.2642848107128402,36.8537605033293,1
3079,2018-08-22 15:03:54,-1.16029832676291,36.8207947407945,4
3080,2018-08-22 15:13:54,-1.23100521084921,36.8778795033504,1
3081,2018-08-22 19:58:54,-1.31658533647308,36.8338252215048,1
3082,2018-08-22 20:06:24,-1.2899977106513605,36.811737303309606,1
3083,2018-08-22 23:04:54,-1.2205746110118,36.7779125034104,4
3084,2018-08-23 07:23:54,-1.26309001083574,36.76439000335979,4
3085,2018-08-23 11:33:54,-1.3646631184616398,36.9116420588384,1
3086,2018-08-23 15:04:54,-1.17119030190043,36.97258243812711,2
3087,2018-08-23 17:18:54,-0.9188211126225307,36.617260003853104,4
3088,2018-08-23 17:48:24,-1.28952951047103,36.9493890032655,1
3089,2018-08-23 17:59:54,-1.11907251168763,36.6184080035925,4
3090,2018-08-23 21:14:54,-1.25590141063773,36.69550015789829,4
3091,2018-08-24 07:34:54,-1.1042346112283798,37.017676203484605,2
3092,2018-08-24 07:35:24,-1.1042346112283798,37.017676203484605,2
3093,2018-08-24 11:40:54,-1.36883711015691,36.9170853031732,1
3094,2018-08-24 13:32:24,-1.26446767768875,36.7396162698957,4
3095,2018-08-24 13:39:54,-1.26446767768875,36.7396162698957,4
3096,2018-08-24 14:31:24,-1.2733699107123797,36.8227308033276,1
3097,2018-08-24 14:32:54,-1.2733699107123797,36.8227308033276,1
3098,2018-08-24 16:54:24,-1.14924411109529,36.9620097034438,2
3099,2018-08-24 17:39:24,-1.1329956559088898,36.9744776031982,2
3100,2018-08-24 19:15:54,-1.21155659320878,36.8333820783251,1
3101,2018-08-24 20:30:24,-1.2608639359911498,36.8418029074353,1
3102,2018-08-24 20:41:54,-1.2608639359911498,36.8418029074353,1
3103,2018-08-24 20:45:24,-1.33815701048342,36.7735630032598,4
3104,2018-08-24 20:47:54,-1.26744143487214,36.8355184023121,1
3105,2018-08-24 20:59:24,-1.33429901049311,36.779501003262894,4
3106,2018-08-24 23:57:24,-0.950058912497712,36.6006880038175,4
3107,2018-08-25 09:22:24,-1.25925101083503,36.77827200336021,4
3108,2018-08-25 12:38:54,-1.25723551065172,36.9244574033155,1
3109,2018-08-25 13:45:24,-1.35603958642827,36.7620823544166,4
3110,2018-08-25 14:34:24,-1.35603958642827,36.7620823544166,4
3111,2018-08-25 14:46:54,-1.205572510452,36.9174398015152,1
3112,2018-08-25 23:48:54,-1.25000001071691,36.9000000033328,1
3113,2018-08-26 17:41:24,-1.4295100089202195,37.646570002844,3
3114,2018-08-26 22:38:24,-1.30517056528167,36.82638467164261,1
3115,2018-08-27 01:35:24,-1.32559992705083,36.7944915304479,1
3116,2018-08-27 06:14:54,-1.21773581086208,36.9013860033743,1
3117,2018-08-27 06:49:54,-1.20374433073791,36.917527483384,1
3118,2018-08-27 07:14:54,-1.33139815369328,36.8885547604,1
3119,2018-08-27 07:20:24,-1.33139815369328,36.8885547604,1
3120,2018-08-27 07:45:24,-1.33143606788501,36.8885257668545,1
3121,2018-08-27 07:50:24,-1.33139815369328,36.8885547604,1
3122,2018-08-27 08:06:54,-1.20361355039397,36.9173289010703,1
3123,2018-08-27 08:25:24,-1.20374433073791,36.917527483384,1
3124,2018-08-27 11:18:24,-1.25983291080734,36.7973135033534,4
3125,2018-08-27 14:01:24,-1.29625596802492,36.8086177499964,1
3126,2018-08-27 16:08:24,-1.35416879812393,36.9066845984142,1
3127,2018-08-27 16:11:24,-1.35416879812393,36.9066845984142,1
3128,2018-08-27 17:18:24,-1.39562837594942,36.9410248694783,1
3129,2018-08-27 17:18:54,-1.39562837594942,36.9410248694783,1
3130,2018-08-27 17:37:24,-1.36450887948184,36.9112947687754,1
3131,2018-08-27 17:51:55,-1.39570413032209,36.9408923366008,1
3132,2018-08-27 17:53:55,-1.36450887948184,36.9112947687754,1
3133,2018-08-27 17:56:54,-1.36450887948184,36.9112947687754,1
3134,2018-08-27 22:00:24,-1.32815651050347,36.8707640046704,1
3135,2018-08-28 07:21:54,-1.2641003775103898,36.75425230336489,4
3136,2018-08-28 08:15:24,-1.2641003775103898,36.75425230336489,4
3137,2018-08-28 08:36:24,-1.23331722054789,36.6692700217143,4
3138,2018-08-28 08:58:54,-1.23501781108583,36.6713333034258,4
3139,2018-08-28 09:57:24,-1.2319320376282,36.6682338785344,4
3140,2018-08-28 10:00:54,-1.26453606094829,36.7387774533703,4
3141,2018-08-28 11:41:24,-1.26032854423438,36.7708487699924,4
3142,2018-08-28 11:55:24,-1.2319320376282,36.6682338785344,4
3143,2018-08-28 12:09:24,-1.23331722054789,36.6692700217143,4
3144,2018-08-28 12:14:24,-1.2319320376282,36.6682338785344,4
3145,2018-08-28 12:54:54,-1.2311885512248,36.6701635402351,4
3146,2018-08-28 14:55:24,-1.23331722054789,36.6692700217143,4
3147,2018-08-28 17:28:24,-1.28092361067727,36.8233495033177,1
3148,2018-08-28 22:34:24,-1.28630359069929,36.7963386983051,4
3149,2018-08-29 04:58:24,-1.30560893177815,36.8268077633689,1
3150,2018-08-29 06:42:24,-0.983374612299807,36.6323335037644,4
3151,2018-08-29 06:49:24,-0.983374612299807,36.6323335037644,4
3152,2018-08-29 06:58:24,-1.30510968528176,36.8264456816426,1
3153,2018-08-29 07:07:54,-1.30437141056867,36.82507760328671,1
3154,2018-08-29 07:31:54,-0.983374612299807,36.6323335037644,4
3155,2018-08-29 07:31:54,-0.983374612299807,36.6323335037644,4
3156,2018-08-29 08:39:54,-1.30130261058807,36.820903303292,1
3157,2018-08-29 14:11:24,-1.28509451065102,36.8289410033104,1
3158,2018-08-29 14:44:24,-1.28509451065102,36.8289410033104,1
3159,2018-08-29 15:13:54,-1.25653051071511,36.8788390033308,1
3160,2018-08-29 18:29:24,-1.11720711118115,37.00827840347071,2
3161,2018-08-29 18:40:54,-1.2035702109076398,36.915826103388,1
3162,2018-08-29 18:41:24,-1.2035702109076398,36.915826103388,1
3163,2018-08-30 06:54:24,-1.30130261058807,36.820903303292,1
3164,2018-08-30 07:34:54,-1.24960801099903,36.68450837006979,4
3165,2018-08-30 07:42:24,-1.26169961079595,36.803477503362295,1
3166,2018-08-30 08:46:24,-1.30435428694328,36.826440543825896,1
3167,2018-08-30 08:57:54,-1.3957378112278,36.75524437007,4
3168,2018-08-30 10:26:24,-1.27986161087183,36.8251532526025,1
3169,2018-08-30 10:31:56,-1.2968503379966498,36.8767455544297,1
3170,2018-08-30 10:35:54,-1.2968503379966498,36.8767455544297,1
3171,2018-08-30 12:55:54,-1.28941451072061,36.76158350332771,4
3172,2018-08-30 14:49:54,-1.09606881127075,37.0141346034964,2
3173,2018-08-30 15:09:24,-1.2837266106566,36.8293557033121,1
3174,2018-08-31 06:38:54,-1.4311140649083602,36.9636328215386,3
3175,2018-08-31 08:27:54,-1.33443661035642,36.8831876032289,1
3176,2018-08-31 08:42:24,-1.29267960344216,36.7789190359711,4
3177,2018-08-31 09:54:54,-1.26426660944345,36.74698523415729,4
3178,2018-08-31 10:25:54,-1.26433113609309,36.7469843524426,4
3179,2018-08-31 11:05:54,-1.30494247805048,36.8267611198784,1
3180,2018-08-31 11:23:24,-1.26426660944345,36.74698523415729,4
3181,2018-08-31 15:15:54,-1.25221701076027,36.8593964033431,1
3182,2018-08-31 17:23:54,-1.27508676096317,36.8236817033716,1
3183,2018-08-31 18:29:24,-1.26032927184971,36.77084896994271,4
3184,2018-08-31 19:32:24,-1.31658533647308,36.8338252215048,1
3185,2018-08-31 19:41:54,-1.25922224628587,36.7769255800085,4
3186,2018-08-31 20:03:54,-1.0576958114234,37.0325732035408,2
3187,2018-08-31 20:09:54,-1.47924517763491,37.0420165085017,3
3188,2018-08-31 20:40:24,-1.32968561626325,36.8709936488638,1
3189,2018-08-31 22:49:55,-1.25997519893869,36.8434175352992,1
3190,2018-08-31 22:51:24,-1.25997519893869,36.8434175352992,1
3191,2018-09-01 09:30:24,-1.28464830066778,36.8176851533146,1
3192,2018-09-01 12:07:24,-1.26744143487214,36.8355184023121,1
3193,2018-09-01 14:19:54,-1.0425581329036,37.0654663972896,2
3194,2018-09-01 14:37:24,-1.30214351058975,36.8167432032923,1
3195,2018-09-02 04:53:24,-0.884906012300967,36.9788486037851,2
3196,2018-09-02 11:57:54,-1.21555277443349,36.896486602408295,1
3197,2018-09-02 17:42:24,-1.3288553589561,36.881654089700106,1
3198,2018-09-02 18:17:24,-1.25592723841292,36.6954911034031,4
3199,2018-09-03 06:06:54,-1.3281327492005,36.789469642333,1
3200,2018-09-03 07:01:24,-1.3646631184616398,36.9116420588384,1
3201,2018-09-03 07:11:54,-1.29685608617612,36.8760016204363,1
3202,2018-09-03 07:37:54,-1.35977236030308,36.9073065531349,1
3203,2018-09-03 07:50:24,-1.25797775538826,36.827154641673104,1
3204,2018-09-03 08:08:54,-1.36455300990085,36.9112560029711,1
3205,2018-09-03 10:11:24,-1.27493381149678,36.8234167409223,1
3206,2018-09-03 14:51:24,-1.2970143834143,36.875657998600296,1
3207,2018-09-04 06:24:54,-1.24479261558771,36.8676989548545,1
3208,2018-09-04 06:25:24,-1.24479261558771,36.8676989548545,1
3209,2018-09-04 12:21:24,-1.2861828106501398,36.82583390331,1
3210,2018-09-04 13:53:24,-1.24479261558771,36.8676989548545,1
3211,2018-09-04 14:40:24,-1.32993671085357,36.87100697240471,1
3212,2018-09-04 16:48:54,-1.29004018582804,36.8160370784985,1
3213,2018-09-04 16:54:24,-1.262245310905,36.7145654033768,4
3214,2018-09-04 17:12:54,-1.29334756461348,36.8176647053767,1
3215,2018-09-04 17:13:24,-1.29334756461348,36.8176647053767,1
3216,2018-09-04 17:18:25,-1.29079691063088,36.8245171033044,1
3217,2018-09-04 17:18:26,-1.2842698107701205,36.741037903339794,4
3218,2018-09-04 17:21:54,-1.29116821532126,36.8144020416536,1
3219,2018-09-04 17:23:54,-1.29057116567178,36.826892628292605,1
3220,2018-09-04 17:24:54,-1.29057116567178,36.826892628292605,1
3221,2018-09-04 17:33:24,-1.29009001058876,36.82801500333071,1
3222,2018-09-04 17:56:24,-1.29188452754524,36.808183789958704,1
3223,2018-09-04 18:41:24,-1.11780826117638,37.00895955346989,2
3224,2018-09-04 18:48:54,-1.11830296945932,37.0097039117716,2
3225,2018-09-04 22:30:24,-1.28731401064642,36.824778203308895,1
3226,2018-09-05 12:29:54,-1.2426167110596598,36.664788603418,4
3227,2018-09-05 14:27:54,-1.25936693070694,36.843122763198,1
3228,2018-09-05 16:22:54,-1.28987901760969,36.7694890332153,4
3229,2018-09-06 05:51:24,-1.38214301028907,36.770575003204,4
3230,2018-09-06 05:55:54,-1.38214917499903,36.770534303523,4
3231,2018-09-06 05:58:54,-1.38214301028907,36.770575003204,4
3232,2018-09-06 06:34:55,-1.38214917499903,36.770534303523,4
3233,2018-09-06 06:39:24,-1.2641316290306,36.7542528847116,4
3234,2018-09-06 06:42:24,-1.2641316290306,36.7542528847116,4
3235,2018-09-06 06:47:24,-1.2641316290306,36.7542528847116,4
3236,2018-09-06 07:38:24,-1.29806501053637,36.8713782032798,1
3237,2018-09-06 07:40:24,-1.2976178424321798,36.872674768139504,1
3238,2018-09-06 07:51:54,-1.29806501053637,36.8713782032798,1
3239,2018-09-06 11:32:24,-1.28734991060829,36.8536470032995,1
3240,2018-09-06 18:50:54,-1.2022285079543402,36.655233505334,4
3241,2018-09-06 21:48:24,-1.32815651050347,36.8707640046704,1
3242,2018-09-06 22:08:54,-1.3298706272473302,36.8557900831397,1
3243,2018-09-07 05:28:24,-1.20374433073791,36.917527483384,1
3244,2018-09-07 06:19:24,-1.28377111745869,36.822736499890006,1
3245,2018-09-07 07:04:24,-1.23870196132442,36.78670065332,4
3246,2018-09-07 07:53:24,-1.2964346315246598,36.7560548090612,4
3247,2018-09-07 08:03:54,-1.23703504477741,36.784911858472206,4
3248,2018-09-07 10:27:24,-1.28144391534286,36.8151424216598,1
3249,2018-09-07 17:06:24,-1.30001309532751,36.7743149616544,4
3250,2018-09-07 19:35:54,-1.21872671086474,36.8959542033748,1
3251,2018-09-07 19:42:54,-1.28296221067416,36.818702003316496,1
3252,2018-09-08 09:37:54,-1.03134191526555,37.072170924035895,2
3253,2018-09-08 12:54:24,-1.32650741037665,36.8950668032352,1
3254,2018-09-08 13:36:24,-1.21863695424949,36.8913614321549,1
3255,2018-09-08 13:39:54,-1.21906719968389,36.8917852095321,1
3256,2018-09-08 13:43:24,-1.21863695424949,36.8913614321549,1
3257,2018-09-08 14:07:55,-1.21863695424949,36.8913614321549,1
3258,2018-09-08 14:09:54,-1.21863695424949,36.8913614321549,1
3259,2018-09-08 14:23:54,-1.21906719968389,36.8917852095321,1
3260,2018-09-08 14:25:54,-1.21906719968389,36.8917852095321,1
3261,2018-09-08 14:27:24,-1.21906719968389,36.8917852095321,1
3262,2018-09-08 14:40:54,-1.30293901057406,36.825912003288295,1
3263,2018-09-08 14:45:54,-1.21863695424949,36.8913614321549,1
3264,2018-09-08 14:56:24,-1.21863695424949,36.8913614321549,1
3265,2018-09-08 15:23:54,-1.21906719968389,36.8917852095321,1
3266,2018-09-08 16:57:54,-1.39605601026546,36.74077500319579,4
3267,2018-09-08 17:32:54,-1.27493381149678,36.8234167409223,1
3268,2018-09-08 20:26:54,-1.2957240106376002,36.8023940033052,1
3269,2018-09-08 20:46:24,-1.28997647737896,36.7703498699828,4
3270,2018-09-09 09:35:24,-1.25936693070694,36.843122763198,1
3271,2018-09-09 09:46:24,-1.25936693070694,36.843122763198,1
3272,2018-09-09 09:55:54,-1.23394196074986,36.9305048533437,1
3273,2018-09-09 10:09:54,-1.25936693070694,36.843122763198,1
3274,2018-09-09 13:15:54,-1.2691900107528,36.8064000033383,1
3275,2018-09-09 14:52:24,-1.28636890532424,36.8264033616548,1
3276,2018-09-09 18:41:24,-1.32983701041026,36.855809503272,1
3277,2018-09-09 20:29:54,-1.1958157624653605,36.92475096021371,1
3278,2018-09-09 20:40:24,-1.21863695424949,36.8913614321549,1
3279,2018-09-09 21:08:54,-1.20374433073791,36.917527483384,1
3280,2018-09-10 07:16:24,-1.35226301043374,36.7628700032451,4
3281,2018-09-10 07:35:54,-1.27117354387854,36.807263786427896,1
3282,2018-09-10 08:15:54,-1.2593801359898602,36.8454399899207,1
3283,2018-09-10 08:56:24,-1.33143606788501,36.8885257668545,1
3284,2018-09-10 09:55:54,-1.3261974102945,36.8811002705848,1
3285,2018-09-10 10:09:24,-1.3285224027756002,36.8807800190644,1
3286,2018-09-10 10:14:54,-1.26261808449677,36.7185235021257,4
3287,2018-09-10 10:36:54,-1.3646631184616398,36.9116420588384,1
3288,2018-09-10 19:24:54,-1.27117354387854,36.807263786427896,1
3289,2018-09-11 06:19:24,-1.14926063278359,36.9620546012523,2
3290,2018-09-11 06:36:24,-1.28088926067722,36.8235702533168,1
3291,2018-09-11 07:04:54,-1.26123471088308,36.7347223033717,4
3292,2018-09-11 07:39:24,-1.14926063278359,36.9620546012523,2
3293,2018-09-11 08:17:54,-1.25014875693816,36.8214609907696,1
3294,2018-09-11 08:20:54,-1.14924411109529,36.9620097034438,2
3295,2018-09-11 08:22:24,-1.25002537148201,36.8211229213831,1
3296,2018-09-11 10:28:54,-1.25025001078649,36.8463300033499,1
3297,2018-09-11 13:33:24,-1.28298991065289,36.834723703311205,1
3298,2018-09-11 14:07:54,-1.31031126045252,36.8915215032592,1
3299,2018-09-11 14:26:56,-1.3444590051428795,36.90255400160471,1
3300,2018-09-11 14:27:24,-1.3444590051428795,36.90255400160471,1
3301,2018-09-11 15:48:24,-1.36413761018546,36.9121154031781,1
3302,2018-09-11 16:26:54,-1.32815651050347,36.8707640046704,1
3303,2018-09-11 18:59:54,-1.29079691063088,36.8245171033044,1
3304,2018-09-11 19:29:24,-1.3253865103345002,36.8481390031765,1
3305,2018-09-11 19:31:54,-1.26744143487214,36.8355184023121,1
3306,2018-09-11 20:08:54,-1.26744143487214,36.8355184023121,1
3307,2018-09-11 20:48:24,-1.2639746404689098,36.7582238391425,4
3308,2018-09-11 21:39:24,-1.26448133659935,36.7396176561025,4
3309,2018-09-12 08:44:54,-1.26119884646009,36.7928263127195,4
3310,2018-09-12 12:19:24,-1.3107593053357098,36.7246654316555,4
3311,2018-09-12 12:38:24,-1.3107593053357098,36.7246654316555,4
3312,2018-09-12 12:39:54,-1.30921751767361,36.7278085643515,4
3313,2018-09-12 14:40:24,-1.32496471052934,36.7840344032735,4
3314,2018-09-12 14:41:24,-1.16479210632851,36.9572803294478,2
3315,2018-09-12 14:52:54,-1.16479210632851,36.9572803294478,2
3316,2018-09-12 15:40:54,-1.2406350108325,36.8442450033629,1
3317,2018-09-12 15:53:54,-1.28996739144663,36.7676613424895,4
3318,2018-09-12 16:06:54,-1.30921751767361,36.7278085643515,4
3319,2018-09-12 16:14:54,-1.25017025410471,36.846600504416,1
3320,2018-09-12 16:17:24,-1.28777618645639,36.8267143541041,1
3321,2018-09-13 09:43:54,-1.2616880108112398,36.787930003354,4
3322,2018-09-13 11:56:54,-1.28352951533251,36.8237275516571,1
3323,2018-09-13 12:05:24,-1.28475131691105,36.821540496929394,1
3324,2018-09-13 13:42:24,-1.32680141037528,36.8950612032348,1
3325,2018-09-13 13:42:54,-1.32680141037528,36.8950612032348,1
3326,2018-09-13 13:45:54,-1.28805427038285,36.8140523367463,1
3327,2018-09-13 15:29:24,-1.28805427038285,36.8140523367463,1
3328,2018-09-13 17:02:54,-1.2889200106193202,36.839800003301896,1
3329,2018-09-13 22:14:24,-1.2989847583044498,36.8238621383278,1
3330,2018-09-14 06:14:54,-1.26433113609309,36.7469843524426,4
3331,2018-09-14 07:33:54,-1.14139761152917,36.6606528035503,4
