uid,datetime,latitude,longitude,hour,day_of_week,month,cluster,high_risk_area
3047,2018-08-18 21:35:54,-1.31201866126765,36.815807803435895,21,5,8,0,1
3048,2018-08-18 22:06:24,-1.14923796102426,36.6670427033374,22,5,8,0,1
3049,2018-08-19 04:45:24,-1.3016185696331102,36.7537239973202,4,6,8,0,1
3050,2018-08-19 04:58:54,-1.26032854423438,36.7708487699924,4,6,8,0,1
3051,2018-08-19 05:16:54,-1.26032854423438,36.7708487699924,5,6,8,0,1
3052,2018-08-19 06:55:54,-1.27099470032153,36.7753146639851,6,6,8,0,1
3053,2018-08-19 11:16:54,-0.983374612299807,36.6323335037644,11,6,8,0,1
3054,2018-08-19 12:36:54,-1.48842052269264,37.054215024451295,12,6,8,4,1
3055,2018-08-19 12:38:24,-1.48842052269264,37.054215024451295,12,6,8,4,1
3056,2018-08-19 16:54:24,-1.21906719968389,36.8917852095321,16,6,8,3,0
3057,2018-08-20 05:59:54,-1.28754246448865,36.74147538146271,5,0,8,0,1
3058,2018-08-20 06:57:24,-1.32750620446088,36.8522593730032,6,0,8,4,1
3059,2018-08-20 18:48:24,-1.31873235843111,36.7708489735779,18,0,8,0,1
3060,2018-08-20 20:14:24,-1.3522471842738102,36.7629592711869,20,0,8,0,1
3061,2018-08-20 21:10:24,-1.3522471842738102,36.7629592711869,21,0,8,0,1
3062,2018-08-21 15:09:24,-1.29946055997662,36.793464980777394,15,1,8,0,1
3063,2018-08-21 15:29:54,-1.30604733582578,36.8272218633863,15,1,8,0,1
3064,2018-08-21 15:33:24,-1.29680441045572,36.8643599188759,15,1,8,4,1
3065,2018-08-21 20:38:54,-1.27145041064563,36.8800989033115,20,1,8,3,0
3066,2018-08-21 20:43:24,-1.24479261558771,36.8676989548545,20,1,8,3,0
3067,2018-08-21 21:01:24,-1.24479261558771,36.8676989548545,21,1,8,3,0
3068,2018-08-21 21:09:54,-1.27145041064563,36.8800989033115,21,1,8,3,0
3069,2018-08-22 06:07:54,-1.32950807826891,36.8546250206525,6,2,8,4,1
3070,2018-08-22 06:13:24,-1.32608411043732,36.8502903032504,6,2,8,4,1
3071,2018-08-22 06:34:24,-1.32956976574454,36.855826213763706,6,2,8,4,1
3072,2018-08-22 06:43:24,-1.26617631077143,36.802692203343504,6,2,8,0,1
3073,2018-08-22 07:53:24,-1.30488201017637,36.8265053802256,7,2,8,0,1
3074,2018-08-22 09:58:24,-1.25907173076234,36.779895145211896,9,2,8,0,1
3075,2018-08-22 09:59:24,-1.25907173076234,36.779895145211896,9,2,8,0,1
3076,2018-08-22 11:33:54,-1.24006941096582,36.7452122033957,11,2,8,0,1
3077,2018-08-22 12:33:54,-1.25907173076234,36.779895145211896,12,2,8,0,1
3078,2018-08-22 14:30:24,-1.2642848107128402,36.8537605033293,14,2,8,0,1
3079,2018-08-22 15:03:54,-1.16029832676291,36.8207947407945,15,2,8,3,0
3080,2018-08-22 15:13:54,-1.23100521084921,36.8778795033504,15,2,8,3,0
3081,2018-08-22 19:58:54,-1.31658533647308,36.8338252215048,19,2,8,0,1
3082,2018-08-22 20:06:24,-1.2899977106513605,36.811737303309606,20,2,8,0,1
3083,2018-08-22 23:04:54,-1.2205746110118,36.7779125034104,23,2,8,0,1
3084,2018-08-23 07:23:54,-1.26309001083574,36.76439000335979,7,3,8,0,1
3085,2018-08-23 11:33:54,-1.3646631184616398,36.9116420588384,11,3,8,4,1
3086,2018-08-23 15:04:54,-1.17119030190043,36.97258243812711,15,3,8,3,0
3087,2018-08-23 17:18:54,-0.9188211126225307,36.617260003853104,17,3,8,0,1
3088,2018-08-23 17:48:24,-1.28952951047103,36.9493890032655,17,3,8,4,1
3089,2018-08-23 17:59:54,-1.11907251168763,36.6184080035925,17,3,8,0,1
3090,2018-08-23 21:14:54,-1.25590141063773,36.69550015789829,21,3,8,0,1
3091,2018-08-24 07:34:54,-1.1042346112283798,37.017676203484605,7,4,8,1,0
3092,2018-08-24 07:35:24,-1.1042346112283798,37.017676203484605,7,4,8,1,0
3093,2018-08-24 11:40:54,-1.36883711015691,36.9170853031732,11,4,8,4,1
3094,2018-08-24 13:32:24,-1.26446767768875,36.7396162698957,13,4,8,0,1
3095,2018-08-24 13:39:54,-1.26446767768875,36.7396162698957,13,4,8,0,1
3096,2018-08-24 14:31:24,-1.2733699107123797,36.8227308033276,14,4,8,0,1
3097,2018-08-24 14:32:54,-1.2733699107123797,36.8227308033276,14,4,8,0,1
3098,2018-08-24 16:54:24,-1.14924411109529,36.9620097034438,16,4,8,3,0
3099,2018-08-24 17:39:24,-1.1329956559088898,36.9744776031982,17,4,8,3,0
3100,2018-08-24 19:15:54,-1.21155659320878,36.8333820783251,19,4,8,0,1
3101,2018-08-24 20:30:24,-1.2608639359911498,36.8418029074353,20,4,8,0,1
3102,2018-08-24 20:41:54,-1.2608639359911498,36.8418029074353,20,4,8,0,1
3103,2018-08-24 20:45:24,-1.33815701048342,36.7735630032598,20,4,8,0,1
3104,2018-08-24 20:47:54,-1.26744143487214,36.8355184023121,20,4,8,0,1
3105,2018-08-24 20:59:24,-1.33429901049311,36.779501003262894,20,4,8,0,1
3106,2018-08-24 23:57:24,-0.950058912497712,36.6006880038175,23,4,8,0,1
3107,2018-08-25 09:22:24,-1.25925101083503,36.77827200336021,9,5,8,0,1
3108,2018-08-25 12:38:54,-1.25723551065172,36.9244574033155,12,5,8,3,0
3109,2018-08-25 13:45:24,-1.35603958642827,36.7620823544166,13,5,8,0,1
3110,2018-08-25 14:34:24,-1.35603958642827,36.7620823544166,14,5,8,0,1
3111,2018-08-25 14:46:54,-1.205572510452,36.9174398015152,14,5,8,3,0
3112,2018-08-25 23:48:54,-1.25000001071691,36.9000000033328,23,5,8,3,0
3113,2018-08-26 17:41:24,-1.4295100089202195,37.646570002844,17,6,8,1,0
3114,2018-08-26 22:38:24,-1.30517056528167,36.82638467164261,22,6,8,0,1
3115,2018-08-27 01:35:24,-1.32559992705083,36.7944915304479,1,0,8,0,1
3116,2018-08-27 06:14:54,-1.21773581086208,36.9013860033743,6,0,8,3,0
3117,2018-08-27 06:49:54,-1.20374433073791,36.917527483384,6,0,8,3,0
3118,2018-08-27 07:14:54,-1.33139815369328,36.8885547604,7,0,8,4,1
3119,2018-08-27 07:20:24,-1.33139815369328,36.8885547604,7,0,8,4,1
3120,2018-08-27 07:45:24,-1.33143606788501,36.8885257668545,7,0,8,4,1
3121,2018-08-27 07:50:24,-1.33139815369328,36.8885547604,7,0,8,4,1
3122,2018-08-27 08:06:54,-1.20361355039397,36.9173289010703,8,0,8,3,0
3123,2018-08-27 08:25:24,-1.20374433073791,36.917527483384,8,0,8,3,0
3124,2018-08-27 11:18:24,-1.25983291080734,36.7973135033534,11,0,8,0,1
3125,2018-08-27 14:01:24,-1.29625596802492,36.8086177499964,14,0,8,0,1
3126,2018-08-27 16:08:24,-1.35416879812393,36.9066845984142,16,0,8,4,1
3127,2018-08-27 16:11:24,-1.35416879812393,36.9066845984142,16,0,8,4,1
3128,2018-08-27 17:18:24,-1.39562837594942,36.9410248694783,17,0,8,4,1
3129,2018-08-27 17:18:54,-1.39562837594942,36.9410248694783,17,0,8,4,1
3130,2018-08-27 17:37:24,-1.36450887948184,36.9112947687754,17,0,8,4,1
3131,2018-08-27 17:51:55,-1.39570413032209,36.9408923366008,17,0,8,4,1
3132,2018-08-27 17:53:55,-1.36450887948184,36.9112947687754,17,0,8,4,1
3133,2018-08-27 17:56:54,-1.36450887948184,36.9112947687754,17,0,8,4,1
3134,2018-08-27 22:00:24,-1.32815651050347,36.8707640046704,22,0,8,4,1
3135,2018-08-28 07:21:54,-1.2641003775103898,36.75425230336489,7,1,8,0,1
3136,2018-08-28 08:15:24,-1.2641003775103898,36.75425230336489,8,1,8,0,1
3137,2018-08-28 08:36:24,-1.23331722054789,36.6692700217143,8,1,8,0,1
3138,2018-08-28 08:58:54,-1.23501781108583,36.6713333034258,8,1,8,0,1
3139,2018-08-28 09:57:24,-1.2319320376282,36.6682338785344,9,1,8,0,1
3140,2018-08-28 10:00:54,-1.26453606094829,36.7387774533703,10,1,8,0,1
3141,2018-08-28 11:41:24,-1.26032854423438,36.7708487699924,11,1,8,0,1
3142,2018-08-28 11:55:24,-1.2319320376282,36.6682338785344,11,1,8,0,1
3143,2018-08-28 12:09:24,-1.23331722054789,36.6692700217143,12,1,8,0,1
3144,2018-08-28 12:14:24,-1.2319320376282,36.6682338785344,12,1,8,0,1
3145,2018-08-28 12:54:54,-1.2311885512248,36.6701635402351,12,1,8,0,1
3146,2018-08-28 14:55:24,-1.23331722054789,36.6692700217143,14,1,8,0,1
3147,2018-08-28 17:28:24,-1.28092361067727,36.8233495033177,17,1,8,0,1
3148,2018-08-28 22:34:24,-1.28630359069929,36.7963386983051,22,1,8,0,1
3149,2018-08-29 04:58:24,-1.30560893177815,36.8268077633689,4,2,8,0,1
3150,2018-08-29 06:42:24,-0.983374612299807,36.6323335037644,6,2,8,0,1
3151,2018-08-29 06:49:24,-0.983374612299807,36.6323335037644,6,2,8,0,1
3152,2018-08-29 06:58:24,-1.30510968528176,36.8264456816426,6,2,8,0,1
3153,2018-08-29 07:07:54,-1.30437141056867,36.82507760328671,7,2,8,0,1
3154,2018-08-29 07:31:54,-0.983374612299807,36.6323335037644,7,2,8,0,1
3155,2018-08-29 07:31:54,-0.983374612299807,36.6323335037644,7,2,8,0,1
3156,2018-08-29 08:39:54,-1.30130261058807,36.820903303292,8,2,8,0,1
3157,2018-08-29 14:11:24,-1.28509451065102,36.8289410033104,14,2,8,0,1
3158,2018-08-29 14:44:24,-1.28509451065102,36.8289410033104,14,2,8,0,1
3159,2018-08-29 15:13:54,-1.25653051071511,36.8788390033308,15,2,8,3,0
3160,2018-08-29 18:29:24,-1.11720711118115,37.00827840347071,18,2,8,3,0
3161,2018-08-29 18:40:54,-1.2035702109076398,36.915826103388,18,2,8,3,0
3162,2018-08-29 18:41:24,-1.2035702109076398,36.915826103388,18,2,8,3,0
3163,2018-08-30 06:54:24,-1.30130261058807,36.820903303292,6,3,8,0,1
3164,2018-08-30 07:34:54,-1.24960801099903,36.68450837006979,7,3,8,0,1
3165,2018-08-30 07:42:24,-1.26169961079595,36.803477503362295,7,3,8,0,1
3166,2018-08-30 08:46:24,-1.30435428694328,36.826440543825896,8,3,8,0,1
3167,2018-08-30 08:57:54,-1.3957378112278,36.75524437007,8,3,8,0,1
3168,2018-08-30 10:26:24,-1.27986161087183,36.8251532526025,10,3,8,0,1
3169,2018-08-30 10:31:56,-1.2968503379966498,36.8767455544297,10,3,8,4,1
3170,2018-08-30 10:35:54,-1.2968503379966498,36.8767455544297,10,3,8,4,1
3171,2018-08-30 12:55:54,-1.28941451072061,36.76158350332771,12,3,8,0,1
3172,2018-08-30 14:49:54,-1.09606881127075,37.0141346034964,14,3,8,1,0
3173,2018-08-30 15:09:24,-1.2837266106566,36.8293557033121,15,3,8,0,1
3174,2018-08-31 06:38:54,-1.4311140649083602,36.9636328215386,6,4,8,4,1
3175,2018-08-31 08:27:54,-1.33443661035642,36.8831876032289,8,4,8,4,1
3176,2018-08-31 08:42:24,-1.29267960344216,36.7789190359711,8,4,8,0,1
3177,2018-08-31 09:54:54,-1.26426660944345,36.74698523415729,9,4,8,0,1
3178,2018-08-31 10:25:54,-1.26433113609309,36.7469843524426,10,4,8,0,1
3179,2018-08-31 11:05:54,-1.30494247805048,36.8267611198784,11,4,8,0,1
3180,2018-08-31 11:23:24,-1.26426660944345,36.74698523415729,11,4,8,0,1
3181,2018-08-31 15:15:54,-1.25221701076027,36.8593964033431,15,4,8,3,0
3182,2018-08-31 17:23:54,-1.27508676096317,36.8236817033716,17,4,8,0,1
3183,2018-08-31 18:29:24,-1.26032927184971,36.77084896994271,18,4,8,0,1
3184,2018-08-31 19:32:24,-1.31658533647308,36.8338252215048,19,4,8,0,1
3185,2018-08-31 19:41:54,-1.25922224628587,36.7769255800085,19,4,8,0,1
3186,2018-08-31 20:03:54,-1.0576958114234,37.0325732035408,20,4,8,1,0
3187,2018-08-31 20:09:54,-1.47924517763491,37.0420165085017,20,4,8,4,1
3188,2018-08-31 20:40:24,-1.32968561626325,36.8709936488638,20,4,8,4,1
3189,2018-08-31 22:49:55,-1.25997519893869,36.8434175352992,22,4,8,0,1
3190,2018-08-31 22:51:24,-1.25997519893869,36.8434175352992,22,4,8,0,1
3191,2018-09-01 09:30:24,-1.28464830066778,36.8176851533146,9,5,9,0,1
3192,2018-09-01 12:07:24,-1.26744143487214,36.8355184023121,12,5,9,0,1
3193,2018-09-01 14:19:54,-1.0425581329036,37.0654663972896,14,5,9,1,0
3194,2018-09-01 14:37:24,-1.30214351058975,36.8167432032923,14,5,9,0,1
3195,2018-09-02 04:53:24,-0.884906012300967,36.9788486037851,4,6,9,1,0
3196,2018-09-02 11:57:54,-1.21555277443349,36.896486602408295,11,6,9,3,0
3197,2018-09-02 17:42:24,-1.3288553589561,36.881654089700106,17,6,9,4,1
3198,2018-09-02 18:17:24,-1.25592723841292,36.6954911034031,18,6,9,0,1
3199,2018-09-03 06:06:54,-1.3281327492005,36.789469642333,6,0,9,0,1
3200,2018-09-03 07:01:24,-1.3646631184616398,36.9116420588384,7,0,9,4,1
3201,2018-09-03 07:11:54,-1.29685608617612,36.8760016204363,7,0,9,4,1
3202,2018-09-03 07:37:54,-1.35977236030308,36.9073065531349,7,0,9,4,1
3203,2018-09-03 07:50:24,-1.25797775538826,36.827154641673104,7,0,9,0,1
3204,2018-09-03 08:08:54,-1.36455300990085,36.9112560029711,8,0,9,4,1
3205,2018-09-03 10:11:24,-1.27493381149678,36.8234167409223,10,0,9,0,1
3206,2018-09-03 14:51:24,-1.2970143834143,36.875657998600296,14,0,9,4,1
3207,2018-09-04 06:24:54,-1.24479261558771,36.8676989548545,6,1,9,3,0
3208,2018-09-04 06:25:24,-1.24479261558771,36.8676989548545,6,1,9,3,0
3209,2018-09-04 12:21:24,-1.2861828106501398,36.82583390331,12,1,9,0,1
3210,2018-09-04 13:53:24,-1.24479261558771,36.8676989548545,13,1,9,3,0
3211,2018-09-04 14:40:24,-1.32993671085357,36.87100697240471,14,1,9,4,1
3212,2018-09-04 16:48:54,-1.29004018582804,36.8160370784985,16,1,9,0,1
3213,2018-09-04 16:54:24,-1.262245310905,36.7145654033768,16,1,9,0,1
3214,2018-09-04 17:12:54,-1.29334756461348,36.8176647053767,17,1,9,0,1
3215,2018-09-04 17:13:24,-1.29334756461348,36.8176647053767,17,1,9,0,1
3216,2018-09-04 17:18:25,-1.29079691063088,36.8245171033044,17,1,9,0,1
3217,2018-09-04 17:18:26,-1.2842698107701205,36.741037903339794,17,1,9,0,1
3218,2018-09-04 17:21:54,-1.29116821532126,36.8144020416536,17,1,9,0,1
3219,2018-09-04 17:23:54,-1.29057116567178,36.826892628292605,17,1,9,0,1
3220,2018-09-04 17:24:54,-1.29057116567178,36.826892628292605,17,1,9,0,1
3221,2018-09-04 17:33:24,-1.29009001058876,36.82801500333071,17,1,9,0,1
3222,2018-09-04 17:56:24,-1.29188452754524,36.808183789958704,17,1,9,0,1
3223,2018-09-04 18:41:24,-1.11780826117638,37.00895955346989,18,1,9,3,0
3224,2018-09-04 18:48:54,-1.11830296945932,37.0097039117716,18,1,9,3,0
3225,2018-09-04 22:30:24,-1.28731401064642,36.824778203308895,22,1,9,0,1
3226,2018-09-05 12:29:54,-1.2426167110596598,36.664788603418,12,2,9,0,1
3227,2018-09-05 14:27:54,-1.25936693070694,36.843122763198,14,2,9,0,1
3228,2018-09-05 16:22:54,-1.28987901760969,36.7694890332153,16,2,9,0,1
3229,2018-09-06 05:51:24,-1.38214301028907,36.770575003204,5,3,9,0,1
3230,2018-09-06 05:55:54,-1.38214917499903,36.770534303523,5,3,9,0,1
3231,2018-09-06 05:58:54,-1.38214301028907,36.770575003204,5,3,9,0,1
3232,2018-09-06 06:34:55,-1.38214917499903,36.770534303523,6,3,9,0,1
3233,2018-09-06 06:39:24,-1.2641316290306,36.7542528847116,6,3,9,0,1
3234,2018-09-06 06:42:24,-1.2641316290306,36.7542528847116,6,3,9,0,1
3235,2018-09-06 06:47:24,-1.2641316290306,36.7542528847116,6,3,9,0,1
3236,2018-09-06 07:38:24,-1.29806501053637,36.8713782032798,7,3,9,4,1
3237,2018-09-06 07:40:24,-1.2976178424321798,36.872674768139504,7,3,9,4,1
3238,2018-09-06 07:51:54,-1.29806501053637,36.8713782032798,7,3,9,4,1
3239,2018-09-06 11:32:24,-1.28734991060829,36.8536470032995,11,3,9,0,1
3240,2018-09-06 18:50:54,-1.2022285079543402,36.655233505334,18,3,9,0,1
3241,2018-09-06 21:48:24,-1.32815651050347,36.8707640046704,21,3,9,4,1
3242,2018-09-06 22:08:54,-1.3298706272473302,36.8557900831397,22,3,9,4,1
3243,2018-09-07 05:28:24,-1.20374433073791,36.917527483384,5,4,9,3,0
3244,2018-09-07 06:19:24,-1.28377111745869,36.822736499890006,6,4,9,0,1
3245,2018-09-07 07:04:24,-1.23870196132442,36.78670065332,7,4,9,0,1
3246,2018-09-07 07:53:24,-1.2964346315246598,36.7560548090612,7,4,9,0,1
3247,2018-09-07 08:03:54,-1.23703504477741,36.784911858472206,8,4,9,0,1
3248,2018-09-07 10:27:24,-1.28144391534286,36.8151424216598,10,4,9,0,1
3249,2018-09-07 17:06:24,-1.30001309532751,36.7743149616544,17,4,9,0,1
3250,2018-09-07 19:35:54,-1.21872671086474,36.8959542033748,19,4,9,3,0
3251,2018-09-07 19:42:54,-1.28296221067416,36.818702003316496,19,4,9,0,1
3252,2018-09-08 09:37:54,-1.03134191526555,37.072170924035895,9,5,9,1,0
3253,2018-09-08 12:54:24,-1.32650741037665,36.8950668032352,12,5,9,4,1
3254,2018-09-08 13:36:24,-1.21863695424949,36.8913614321549,13,5,9,3,0
3255,2018-09-08 13:39:54,-1.21906719968389,36.8917852095321,13,5,9,3,0
3256,2018-09-08 13:43:24,-1.21863695424949,36.8913614321549,13,5,9,3,0
3257,2018-09-08 14:07:55,-1.21863695424949,36.8913614321549,14,5,9,3,0
3258,2018-09-08 14:09:54,-1.21863695424949,36.8913614321549,14,5,9,3,0
3259,2018-09-08 14:23:54,-1.21906719968389,36.8917852095321,14,5,9,3,0
3260,2018-09-08 14:25:54,-1.21906719968389,36.8917852095321,14,5,9,3,0
3261,2018-09-08 14:27:24,-1.21906719968389,36.8917852095321,14,5,9,3,0
3262,2018-09-08 14:40:54,-1.30293901057406,36.825912003288295,14,5,9,0,1
3263,2018-09-08 14:45:54,-1.21863695424949,36.8913614321549,14,5,9,3,0
3264,2018-09-08 14:56:24,-1.21863695424949,36.8913614321549,14,5,9,3,0
3265,2018-09-08 15:23:54,-1.21906719968389,36.8917852095321,15,5,9,3,0
3266,2018-09-08 16:57:54,-1.39605601026546,36.74077500319579,16,5,9,0,1
3267,2018-09-08 17:32:54,-1.27493381149678,36.8234167409223,17,5,9,0,1
3268,2018-09-08 20:26:54,-1.2957240106376002,36.8023940033052,20,5,9,0,1
3269,2018-09-08 20:46:24,-1.28997647737896,36.7703498699828,20,5,9,0,1
3270,2018-09-09 09:35:24,-1.25936693070694,36.843122763198,9,6,9,0,1
3271,2018-09-09 09:46:24,-1.25936693070694,36.843122763198,9,6,9,0,1
3272,2018-09-09 09:55:54,-1.23394196074986,36.9305048533437,9,6,9,3,0
3273,2018-09-09 10:09:54,-1.25936693070694,36.843122763198,10,6,9,0,1
3274,2018-09-09 13:15:54,-1.2691900107528,36.8064000033383,13,6,9,0,1
3275,2018-09-09 14:52:24,-1.28636890532424,36.8264033616548,14,6,9,0,1
3276,2018-09-09 18:41:24,-1.32983701041026,36.855809503272,18,6,9,4,1
3277,2018-09-09 20:29:54,-1.1958157624653605,36.92475096021371,20,6,9,3,0
3278,2018-09-09 20:40:24,-1.21863695424949,36.8913614321549,20,6,9,3,0
3279,2018-09-09 21:08:54,-1.20374433073791,36.917527483384,21,6,9,3,0
3280,2018-09-10 07:16:24,-1.35226301043374,36.7628700032451,7,0,9,0,1
3281,2018-09-10 07:35:54,-1.27117354387854,36.807263786427896,7,0,9,0,1
3282,2018-09-10 08:15:54,-1.2593801359898602,36.8454399899207,8,0,9,0,1
3283,2018-09-10 08:56:24,-1.33143606788501,36.8885257668545,8,0,9,4,1
3284,2018-09-10 09:55:54,-1.3261974102945,36.8811002705848,9,0,9,4,1
3285,2018-09-10 10:09:24,-1.3285224027756002,36.8807800190644,10,0,9,4,1
3286,2018-09-10 10:14:54,-1.26261808449677,36.7185235021257,10,0,9,0,1
3287,2018-09-10 10:36:54,-1.3646631184616398,36.9116420588384,10,0,9,4,1
3288,2018-09-10 19:24:54,-1.27117354387854,36.807263786427896,19,0,9,0,1
3289,2018-09-11 06:19:24,-1.14926063278359,36.9620546012523,6,1,9,3,0
3290,2018-09-11 06:36:24,-1.28088926067722,36.8235702533168,6,1,9,0,1
3291,2018-09-11 07:04:54,-1.26123471088308,36.7347223033717,7,1,9,0,1
3292,2018-09-11 07:39:24,-1.14926063278359,36.9620546012523,7,1,9,3,0
3293,2018-09-11 08:17:54,-1.25014875693816,36.8214609907696,8,1,9,0,1
3294,2018-09-11 08:20:54,-1.14924411109529,36.9620097034438,8,1,9,3,0
3295,2018-09-11 08:22:24,-1.25002537148201,36.8211229213831,8,1,9,0,1
3296,2018-09-11 10:28:54,-1.25025001078649,36.8463300033499,10,1,9,0,1
3297,2018-09-11 13:33:24,-1.28298991065289,36.834723703311205,13,1,9,0,1
3298,2018-09-11 14:07:54,-1.31031126045252,36.8915215032592,14,1,9,4,1
3299,2018-09-11 14:26:56,-1.3444590051428795,36.90255400160471,14,1,9,4,1
3300,2018-09-11 14:27:24,-1.3444590051428795,36.90255400160471,14,1,9,4,1
3301,2018-09-11 15:48:24,-1.36413761018546,36.9121154031781,15,1,9,4,1
3302,2018-09-11 16:26:54,-1.32815651050347,36.8707640046704,16,1,9,4,1
3303,2018-09-11 18:59:54,-1.29079691063088,36.8245171033044,18,1,9,0,1
3304,2018-09-11 19:29:24,-1.3253865103345002,36.8481390031765,19,1,9,4,1
3305,2018-09-11 19:31:54,-1.26744143487214,36.8355184023121,19,1,9,0,1
3306,2018-09-11 20:08:54,-1.26744143487214,36.8355184023121,20,1,9,0,1
3307,2018-09-11 20:48:24,-1.2639746404689098,36.7582238391425,20,1,9,0,1
3308,2018-09-11 21:39:24,-1.26448133659935,36.7396176561025,21,1,9,0,1
3309,2018-09-12 08:44:54,-1.26119884646009,36.7928263127195,8,2,9,0,1
3310,2018-09-12 12:19:24,-1.3107593053357098,36.7246654316555,12,2,9,0,1
3311,2018-09-12 12:38:24,-1.3107593053357098,36.7246654316555,12,2,9,0,1
3312,2018-09-12 12:39:54,-1.30921751767361,36.7278085643515,12,2,9,0,1
3313,2018-09-12 14:40:24,-1.32496471052934,36.7840344032735,14,2,9,0,1
3314,2018-09-12 14:41:24,-1.16479210632851,36.9572803294478,14,2,9,3,0
3315,2018-09-12 14:52:54,-1.16479210632851,36.9572803294478,14,2,9,3,0
3316,2018-09-12 15:40:54,-1.2406350108325,36.8442450033629,15,2,9,0,1
3317,2018-09-12 15:53:54,-1.28996739144663,36.7676613424895,15,2,9,0,1
3318,2018-09-12 16:06:54,-1.30921751767361,36.7278085643515,16,2,9,0,1
3319,2018-09-12 16:14:54,-1.25017025410471,36.846600504416,16,2,9,0,1
3320,2018-09-12 16:17:24,-1.28777618645639,36.8267143541041,16,2,9,0,1
3321,2018-09-13 09:43:54,-1.2616880108112398,36.787930003354,9,3,9,0,1
3322,2018-09-13 11:56:54,-1.28352951533251,36.8237275516571,11,3,9,0,1
3323,2018-09-13 12:05:24,-1.28475131691105,36.821540496929394,12,3,9,0,1
3324,2018-09-13 13:42:24,-1.32680141037528,36.8950612032348,13,3,9,4,1
3325,2018-09-13 13:42:54,-1.32680141037528,36.8950612032348,13,3,9,4,1
3326,2018-09-13 13:45:54,-1.28805427038285,36.8140523367463,13,3,9,0,1
3327,2018-09-13 15:29:24,-1.28805427038285,36.8140523367463,15,3,9,0,1
3328,2018-09-13 17:02:54,-1.2889200106193202,36.839800003301896,17,3,9,0,1
3329,2018-09-13 22:14:24,-1.2989847583044498,36.8238621383278,22,3,9,0,1
3330,2018-09-14 06:14:54,-1.26433113609309,36.7469843524426,6,4,9,0,1
3331,2018-09-14 07:33:54,-1.14139761152917,36.6606528035503,7,4,9,0,1
3332,2018-09-14 08:18:56,-1.30001032585924,36.7666678987079,8,4,9,0,1
3333,2018-09-14 08:22:54,-1.34797438779596,36.7466341217485,8,4,9,0,1
3334,2018-09-14 11:28:54,-1.30658421054238,36.837467303279794,11,4,9,0,1
3335,2018-09-14 11:44:54,-1.27308891073749,36.8046016033339,11,4,9,0,1
3336,2018-09-14 16:57:24,-1.19633081092931,36.92446310339471,16,4,9,3,0
3337,2018-09-14 21:07:54,-1.27308891073749,36.8046016033339,21,4,9,0,1
3338,2018-09-14 22:04:54,-1.26426660944345,36.74698523415729,22,4,9,0,1
3339,2018-09-15 00:00:24,-1.32540219602396,36.8481301588456,0,5,9,4,1
3340,2018-09-15 02:06:24,-1.1546187115221698,36.6387231369204,2,5,9,0,1
3341,2018-09-15 05:46:24,-1.2639050108606298,36.7582150032951,5,5,9,0,1
3342,2018-09-15 06:36:24,-1.2381308334496202,36.8439713829472,6,5,9,0,1
3343,2018-09-15 10:59:24,-1.36455300990085,36.9112560029711,10,5,9,4,1
3344,2018-09-15 13:12:54,-1.2861661016361698,36.825879797294505,13,5,9,0,1
3345,2018-09-16 13:49:24,-1.29217401059561,36.7878554030086,13,6,9,0,1
3346,2018-09-16 14:34:24,-1.18143901117524,36.9380360033818,14,6,9,3,0
3347,2018-09-16 19:36:54,-1.28221181066103,36.8312781033134,19,6,9,0,1
3348,2018-09-16 21:10:54,-1.3193163667093302,36.8383030150389,21,6,9,0,1
3349,2018-09-16 21:41:24,-1.32540219602396,36.8481301588456,21,6,9,4,1
3350,2018-09-17 08:20:39,-1.25944146148611,36.7811128012285,8,0,9,0,1
3351,2018-09-17 09:41:09,-1.31659931049483,36.8338161532564,9,0,9,0,1
3352,2018-09-17 10:59:09,-1.32385994649529,36.799294920465705,10,0,9,0,1
3353,2018-09-17 12:50:39,-1.29386441069919,36.7619064033208,12,0,9,0,1
3354,2018-09-17 14:30:39,-1.2687958107506498,36.8094135033379,14,0,9,0,1
3355,2018-09-17 14:53:09,-2.0798751063499,37.4730188020633,14,0,9,2,0
3356,2018-09-17 15:05:39,-2.0798751063499,37.4730188020633,15,0,9,2,0
3357,2018-09-17 17:12:39,-2.0798751063499,37.4730188020633,17,0,9,2,0
3358,2018-09-17 19:13:09,-1.3444590051428795,36.90255400160471,19,0,9,4,1
3359,2018-09-17 19:23:09,-1.24887441077013,36.863461903346206,19,0,9,3,0
3360,2018-09-17 23:33:09,-1.20374433073791,36.917527483384,23,0,9,3,0
3361,2018-09-17 23:53:09,-1.20374433073791,36.917527483384,23,0,9,3,0
3362,2018-09-18 06:36:09,-1.27903282911472,36.813980938014105,6,1,9,0,1
3363,2018-09-18 08:00:39,-1.34146931048874,36.758086703260496,8,1,9,0,1
3364,2018-09-18 08:11:39,-1.28997647737896,36.7703498699828,8,1,9,0,1
3365,2018-09-18 09:29:39,-1.29192813904035,36.8056978857,9,1,9,0,1
3366,2018-09-18 10:00:09,-1.2898692553269098,36.8102180116552,10,1,9,0,1
3367,2018-09-18 10:01:09,-1.2990629705111,36.8242166831404,10,1,9,0,1
3368,2018-09-18 10:20:39,-1.2990629705111,36.8242166831404,10,1,9,0,1
3369,2018-09-18 10:38:09,-1.26440632954083,36.82441053414,10,1,9,0,1
3370,2018-09-18 10:45:39,-1.2989847583044498,36.8238621383278,10,1,9,0,1
