"","date","time","latitude","longitude","sec","min","hour","day","month","year","wday","weekend","distance_from_centre","elevation","population_density"
"2550","11-07-2018","06:10:54",-1.34536401037303,36.9024745037453,54,10,6,11,6,2018,3,0,0.10366229179086,-45.5120068894041,6317.6
"2551","11-07-2018","06:12:54",-1.32919031316537,36.8745758836934,54,12,6,11,6,2018,3,0,0.0715632983912037,-45.5441812343792,6317.6
"2552","11-07-2018","06:16:54",-1.34536401037303,36.9024745037453,54,16,6,11,6,2018,3,0,0.10366229179086,-45.5120068894041,6317.6
"2553","11-07-2018","06:30:24",-0.941273512513973,36.6195345038231,24,30,6,11,6,2018,3,0,0.397725333896899,-45.9715927525146,6317.6
"2554","11-07-2018","06:51:54",-1.34536401037303,36.9024745037453,54,51,6,11,6,2018,3,0,0.10366229179086,-45.5120068894041,6317.6
"2555","11-07-2018","07:06:24",-1.34438868979863,36.9026322461547,24,6,7,11,6,2018,3,0,0.103240996437714,-45.5124183892689,6317.6
"2556","11-07-2018","08:43:54",-1.27748406069024,36.8211911533323,54,43,8,11,6,2018,3,0,0.00974906072291641,-45.6172946031964,6317.6
"2557","11-07-2018","08:58:54",-1.30001346063732,36.7878026933044,54,58,8,11,6,2018,3,0,0.0324219119380856,-45.6324940415626,6317.6
"2558","11-07-2018","11:04:54",-1.34438868979863,36.9026322461547,54,4,11,11,6,2018,3,0,0.103240996437714,-45.5124183892689,6317.6
"2559","11-07-2018","11:07:24",-1.34438868979863,36.9026322461547,24,7,11,11,6,2018,3,0,0.103240996437714,-45.5124183892689,6317.6
"2560","11-07-2018","12:12:54",-1.29099351062532,36.828092303303,54,12,12,11,6,2018,3,0,0.0118043751376859,-45.6040469215197,6317.6
"2561","11-07-2018","13:16:24",-1.14890521110087,36.9590066034453,24,16,13,11,6,2018,3,0,0.19749527188263,-45.5739874495101,6317.6
"2562","11-07-2018","17:08:24",-1.30529097527718,36.8327651816415,24,8,17,11,6,2018,3,0,0.0244712909254237,-45.5922109518399,6317.6
"2563","11-07-2018","17:36:54",-1.27523802536186,36.8127274349897,54,36,17,11,6,2018,3,0,0.0120230753196605,-45.6255759788996,6317.6
"2564","11-07-2018","18:09:24",-1.3247228103822,36.8969449032369,24,9,18,11,6,2018,3,0,0.0884593854496646,-45.5280812966407,6317.6
"2565","11-07-2018","21:44:54",-1.28369301066269,36.8248697033135,54,44,21,11,6,2018,3,0,0.00810804724157071,-45.6107850222249,6317.6
"2566","12-07-2018","06:58:54",-1.30036101324142,36.7736013970563,54,58,6,12,6,2018,4,0,0.0458046001772355,-45.6309181765232,6317.6
"2567","12-07-2018","09:32:24",-1.22158561100505,36.7795001034086,24,32,9,12,6,2018,4,0,0.0749833058252038,-45.6695478353377,6317.6
"2568","12-07-2018","10:20:54",-1.34445900514288,36.9025540016047,54,20,10,12,6,2018,4,0,0.103215819195299,-45.4991196249489,6317.6
"2569","12-07-2018","15:38:54",-1.21863695424949,36.8913614321549,54,38,15,12,6,2018,4,0,0.100433295404295,-45.57790278995,6317.6
"2570","12-07-2018","16:50:24",-1.31361001039478,36.9255400032419,24,50,16,12,6,2018,4,0,0.111685077777735,-45.4970065849077,6317.6
"2571","12-07-2018","17:55:54",-2.10000000719573,36.7500000022976,54,55,17,12,6,2018,4,0,0.816383367328209,-45.2040705555679,6317.6
"2572","13-07-2018","17:24:54",-1.2562189748168,36.8552681770652,54,24,17,13,6,2018,5,0,0.048555802099001,-45.5776368688358,6317.6
"2573","13-07-2018","17:38:54",-1.28408351139214,36.8262402511649,54,38,17,13,6,2018,5,0,0.00930731412878281,-45.5866114454675,6317.6
"2574","13-07-2018","18:13:24",-1.25641987343312,36.8552761028285,24,13,18,13,6,2018,5,0,0.0484374563954178,-45.5775200770354,6317.6
"2575","14-07-2018","05:21:24",-1.26934373440309,36.8354890620753,24,21,5,14,6,2018,6,0,0.0249837968092893,-45.5813331871751,6317.6
"2576","14-07-2018","07:58:24",-1.27434274121919,36.8121380732943,24,58,7,14,6,2018,6,0,0.0130755049698501,-45.5981813467444,6317.6
"2577","14-07-2018","07:59:24",-1.27248522823729,36.8140043258423,24,59,7,14,6,2018,6,0,0.0142714656767615,-45.5976298162404,6317.6
"2578","14-07-2018","14:19:24",-1.14923796102426,36.6670427033374,24,19,14,14,6,2018,6,0,0.203382715582693,-45.7879894913073,6317.6
"2579","15-07-2018","11:33:54",-1.05617465574907,37.0560489529916,54,33,11,15,6,2018,0,1,0.331717470328642,-45.508658819586,6317.6
"2580","15-07-2018","11:37:24",-1.05035656063216,37.0577292437796,24,37,11,15,6,2018,0,1,0.336978583489973,-45.5103620473483,6317.6
"2581","15-07-2018","11:51:54",-1.05035656063216,37.0577292437796,54,51,11,15,6,2018,0,1,0.336978583489973,-45.5103620473483,6317.6
"2582","15-07-2018","13:15:54",-1.29890843093488,36.779397694129,54,15,13,15,6,2018,0,1,0.0398433170703397,-45.6107280795915,6317.6
"2583","15-07-2018","13:57:24",-1.28296221067416,36.8187020033165,24,57,13,15,6,2018,0,1,0.00373233651938032,-45.586332279113,6317.6
"2584","15-07-2018","17:49:24",-0.884906012300967,36.9788486037851,24,49,17,15,6,2018,0,1,0.432794899704977,-45.6655887366573,6317.6
"2585","15-07-2018","18:38:24",-1.05349761197387,36.6317265036733,24,38,18,15,6,2018,0,1,0.297737046344956,-45.8676545084675,6317.6
"2586","15-07-2018","21:45:24",-1.29468466818872,36.8530788318762,24,45,21,15,6,2018,0,1,0.0368029725733128,-45.551088775807,6317.6
"2587","15-07-2018","21:59:54",-1.35977236030308,36.9073065531349,54,59,21,15,6,2018,0,1,0.116190206621645,-45.4702706231763,6317.6
"2588","16-07-2018","06:40:24",-1.16878681118772,36.8242701034628,24,40,6,16,6,2018,1,0,0.117813142223839,-45.645141959938,6317.6
"2589","16-07-2018","06:50:54",-1.39562837594942,36.9410248694783,54,50,6,16,6,2018,1,0,0.165106463059871,-45.424893971716,6317.6
"2590","16-07-2018","07:19:54",-1.39570413032209,36.9408923366008,54,19,7,16,6,2018,1,0,0.165057270462761,-45.4249649445774,6317.6
"2591","16-07-2018","07:42:54",-1.24290017176723,36.6770929402572,54,42,7,16,6,2018,1,0,0.146723249093586,-45.7294848134856,6317.6
"2592","16-07-2018","08:10:54",-1.32540219602396,36.8481301588456,54,10,8,16,6,2018,1,0,0.0497723008500824,-45.5409550894751,6317.6
"2593","16-07-2018","08:16:24",-1.3253865103345,36.8481390031765,24,16,8,16,6,2018,1,0,0.0497655007479964,-45.5409560669456,6317.6
"2594","16-07-2018","08:26:24",-1.13274251152056,36.6979780035497,24,26,8,16,6,2018,1,0,0.194490649133815,-45.771052446344,6317.6
"2595","16-07-2018","11:07:24",-1.25017025410471,36.846600504416,24,7,11,16,6,2018,1,0,0.0466351296764523,-45.5826557442325,6317.6
"2596","16-07-2018","14:03:54",-1.36916294174888,36.9168102074326,54,3,14,16,6,2018,1,0,0.129495703854884,-45.4595343068227,6317.6
"2597","16-07-2018","18:32:54",-1.25221701076027,36.8593964033431,54,32,18,16,6,2018,1,0,0.054280022090452,-45.5707626097988,6317.6
"2598","17-07-2018","05:04:54",-1.25954595328511,36.7755250071752,54,4,5,17,6,2018,2,0,0.0495910451851374,-45.6437052560065,6317.6
"2599","17-07-2018","06:25:24",-1.26086393599115,36.8418029074353,24,25,6,17,6,2018,2,0,0.0354358680179274,-45.5869378005155,6317.6
"2600","17-07-2018","07:32:24",-1.25936693070694,36.843122763198,24,32,7,17,6,2018,2,0,0.0374298004615482,-45.5866185756323,6317.6
"2601","17-07-2018","08:41:54",-1.36678541866581,36.9116397029219,54,41,8,17,6,2018,2,0,0.12400845908619,-45.4713998362639,6317.6
"2602","17-07-2018","08:48:24",-1.26201170010195,36.87304393351,24,48,8,17,6,2018,2,0,0.0609116521549628,-45.5598917789437,6317.6
"2603","17-07-2018","09:52:24",-1.23299303629837,36.8737161625573,24,52,9,17,6,2018,2,0,0.0777342032528203,-45.574769536886,6317.6
"2604","17-07-2018","10:48:24",-1.1519627114905,36.653023203539,24,48,10,17,6,2018,2,0,0.212207446147096,-45.8046778036351,6317.6
"2605","17-07-2018","11:04:24",-1.32368091045594,36.8443572032554,24,4,11,17,6,2018,2,0,0.0461188851964054,-45.5512879537528,6317.6
"2606","17-07-2018","11:05:24",-1.32353649834444,36.8444424505842,24,5,11,17,6,2018,2,0,0.046052525700076,-45.5512929174844,6317.6
"2607","17-07-2018","14:43:54",-2.13887000622395,37.3808400020221,54,43,14,17,6,2018,2,0,1.02195302775665,-44.6614647487803,6317.6
"2608","17-07-2018","16:05:54",-1.24833328967848,36.8171040758446,54,5,16,17,6,2018,2,0,0.0380558961401539,-45.6145104087127,6317.6
"2609","17-07-2018","17:40:24",-1.11720711118115,37.0082784034707,24,40,17,17,6,2018,2,0,0.255195373585941,-45.5222147249462,6317.6
"2610","17-07-2018","20:50:54",-1.03752301145937,37.0756970035532,54,50,20,17,6,2018,2,0,0.358807874446934,-45.5071318736541,6317.6
"2611","18-07-2018","06:37:24",-1.25941178057027,36.7857282462128,24,37,6,18,6,2018,3,0,0.0414691437610684,-45.6451340827012,6317.6
"2612","18-07-2018","07:21:54",-1.26099454187923,36.7960545329563,54,21,7,18,6,2018,3,0,0.0330602858461295,-45.6355354278428,6317.6
"2613","18-07-2018","07:26:54",-1.26032927184971,36.7708489699427,54,26,7,18,6,2018,3,0,0.053194549486031,-45.6572723297144,6317.6
"2614","18-07-2018","10:19:24",-1.43459553489804,36.9674111615357,24,19,10,18,6,2018,3,0,0.211001565994089,-45.3983046532292,6317.6
"2615","18-07-2018","15:53:54",-1.31252501109519,36.9239366699878,54,53,15,18,6,2018,3,0,0.109867640541847,-45.4997708024363,6317.6
"2616","18-07-2018","18:29:24",-1.18143901117524,36.9380360033818,24,29,18,18,6,2018,3,0,0.16003212783828,-45.556955491869,6317.6
"2617","18-07-2018","19:23:24",-1.27308891073749,36.8046016033339,24,23,19,18,6,2018,3,0,0.0183355400300545,-45.621886519272,6317.6
"2618","18-07-2018","20:00:24",-1.2668591357331,36.8036590360755,24,0,20,18,6,2018,3,0,0.0237780721596305,-45.6259813992838,6317.6
"2619","18-07-2018","21:03:54",-1.32559992705083,36.7944915304479,54,3,21,18,6,2018,3,0,0.0453234653152593,-45.6026649150853,6317.6
"2620","18-07-2018","21:21:54",-1.27088223899587,36.8072227992394,54,21,21,18,6,2018,3,0,0.0184516571638302,-45.6208297915254,6317.6
"2621","18-07-2018","21:33:24",-1.18883069473586,36.9314268094419,24,33,21,18,6,2018,3,0,0.150200309643668,-45.5586785345149,6317.6
"2622","19-07-2018","08:30:54",-1.16479210632851,36.9572803294478,54,30,8,19,6,2018,4,0,0.185477384288773,-45.5623354995881,6317.6
"2623","19-07-2018","09:22:54",-1.14139761152917,36.6606528035503,54,22,9,19,6,2018,4,0,0.213393367157924,-45.8273387288511,6317.6
"2624","19-07-2018","09:58:24",-1.29680751087495,36.8046355704211,24,58,9,19,6,2018,4,0,0.0163397904593427,-45.6232638202319,6317.6
"2625","19-07-2018","10:19:24",-1.33139815369328,36.8885547604,24,19,10,19,6,2018,4,0,0.0843447921210803,-45.5336954619424,6317.6
"2626","19-07-2018","11:15:54",-1.29835777705315,36.8864014706279,54,15,11,19,6,2018,4,0,0.070206213560936,-45.5528574105637,6317.6
"2627","19-07-2018","13:26:24",-1.27001531243623,36.8071519910309,24,26,13,19,6,2018,4,0,0.0192229775553016,-45.6351814981566,6317.6
"2628","19-07-2018","13:33:24",-1.2699324107479,36.807562203337,24,33,13,19,6,2018,4,0,0.0190827231279016,-45.6348758289857,6317.6
"2629","19-07-2018","13:33:54",-1.2699324107479,36.807562203337,54,33,13,19,6,2018,4,0,0.0190827231279016,-45.6348758289857,6317.6
"2630","19-07-2018","14:00:24",-1.27017416992729,36.8072926232429,24,0,14,19,6,2018,4,0,0.0190140236884452,-45.6349784661245,6317.6
"2631","19-07-2018","17:44:54",-1.27248522823721,36.8140043258423,54,44,17,19,6,2018,4,0,0.0142714656768396,-45.6280534114947,6317.6
"2632","19-07-2018","17:45:24",-1.27248522823721,36.8140043258423,24,45,17,19,6,2018,4,0,0.0142714656768396,-45.6280534114947,6317.6
"2633","20-07-2018","06:08:54",-1.22314538246675,36.8885757754391,54,8,6,20,6,2018,5,0,0.0953465978499232,-45.6076448147897,6317.6
"2634","20-07-2018","06:15:54",-1.23101819198802,36.8783298513453,54,15,6,20,6,2018,5,0,0.0824619528099851,-45.6123158531441,6317.6
"2635","20-07-2018","06:17:54",-1.23100521084921,36.8778795033504,54,17,6,20,6,2018,5,0,0.0821375401348031,-45.6127074425976,6317.6
"2636","20-07-2018","07:09:24",-1.23196741082657,36.879069403363,24,9,7,20,6,2018,5,0,0.0823813509060173,-45.6111911947025,6317.6
"2637","20-07-2018","07:54:24",-1.29423001054974,36.8789900032813,24,54,7,20,6,2018,5,0,0.0622627026460693,-45.5789180633503,6317.6
"2638","20-07-2018","12:24:54",-1.26032854423438,36.7708487699924,54,24,12,20,6,2018,5,0,0.0531950802566336,-45.6888925706683,6317.6
"2639","20-07-2018","12:34:24",-1.26032927184971,36.7708489699427,24,34,12,20,6,2018,5,0,0.053194549486031,-45.688892021386,6317.6
"2640","20-07-2018","15:23:54",-1.23967101097797,36.739982503395,54,23,15,20,6,2018,5,0,0.0902699552124051,-45.7259936557105,6317.6
"2641","20-07-2018","21:15:24",-1.25615501074791,36.8552190033394,24,15,21,20,6,2018,5,0,0.0485570836836738,-45.6190089596903,6317.6
"2642","21-07-2018","04:02:24",-1.32377085348256,36.8448302449307,24,2,4,21,6,2018,6,0,0.0464710979260789,-45.6143579907824,6317.6
"2643","21-07-2018","08:49:24",-1.32105691048958,36.8278187032642,24,49,8,21,6,2018,6,0,0.0362509716473459,-45.6303264879543,6317.6
"2644","21-07-2018","09:15:24",-1.19578604852707,36.838267482788,24,15,9,21,6,2018,6,0,0.0930148647874118,-45.6859097120417,6317.6
"2645","21-07-2018","09:17:24",-1.21866001094425,36.8358600033943,24,17,9,21,6,2018,6,0,0.0702463796507207,-45.6762056946961,6317.6
"2646","21-07-2018","14:58:54",-1.25641987343312,36.8552761028285,54,58,14,21,6,2018,6,0,0.0484374563954178,-45.640125192457,6317.6
"2647","21-07-2018","15:02:54",-1.2562189748168,36.8552681770652,54,2,15,21,6,2018,6,0,0.048555802099001,-45.6402354408842,6317.6
"2648","21-07-2018","20:21:54",-1.2970143834143,36.8756579986003,54,21,20,21,6,2018,6,0,0.0593931631933985,-45.6017479452578,6317.6
"2649","22-07-2018","14:18:54",-1.35416879812393,36.9066845984142,54,18,14,22,6,2018,0,1,0.112238489942376,-45.5711162361332,6317.6
"2650","22-07-2018","21:02:24",-1.31292787052362,36.8298456332741,24,2,21,22,6,2018,0,1,0.0293877954164994,-45.6582208845587,6317.6
"2651","23-07-2018","04:35:24",-1.2868153106459,36.8268702033089,24,35,4,23,6,2018,1,0,0.00965661806483444,-45.7032222062234,6317.6
"2652","23-07-2018","04:35:54",-1.21670111114686,36.8951638112694,54,35,4,23,6,2018,1,0,0.10455224490244,-45.6797400422111,6317.6
"2653","23-07-2018","06:37:54",-1.27748406069024,36.8211911533323,54,37,6,23,6,2018,1,0,0.00974906072291641,-45.7128414632953,6317.6
"2654","23-07-2018","11:15:54",-1.25971001081527,36.7867350033491,54,15,11,23,6,2018,1,0,0.0405127930869262,-45.7515472690695,6317.6
"2655","24-07-2018","06:25:24",-1.2805109287122,36.9643344034059,24,25,6,24,6,2018,2,0,0.147228790438957,-45.6202575093895,6317.6
"2656","24-07-2018","06:32:24",-1.31927811048384,36.8383276032631,24,32,6,24,6,2018,2,0,0.0390780995867414,-45.7098832803351,6317.6
"2657","24-07-2018","09:45:54",-1.23861732184995,36.8105973358701,54,45,9,24,6,2018,2,0,0.0482289607853426,-45.7742956013187,6317.6
"2658","24-07-2018","11:10:54",-1.23181525157981,36.8031261378564,54,10,11,24,6,2018,2,0,0.056365020526262,-45.7841670752439,6317.6
"2659","24-07-2018","13:05:24",-1.32969041039386,36.870994303239,24,5,13,24,6,2018,2,0,0.0690388672714023,-45.6764071489082,6317.6
"2660","24-07-2018","13:08:54",-1.32995104039855,36.8665185232401,54,8,13,24,6,2018,2,0,0.0657852565184675,-45.6801478005793,6317.6
"2661","24-07-2018","13:11:54",-1.33025064952415,36.8665554017312,54,11,13,24,6,2018,2,0,0.0660115910999612,-45.6799656576065,6317.6
"2662","24-07-2018","13:18:54",-1.33099401040262,36.859842003241,54,18,13,24,6,2018,2,0,0.0616926769582441,-45.6853994214028,6317.6
"2663","24-07-2018","13:24:54",-1.33097902073254,36.8598433740401,54,24,13,24,6,2018,2,0,0.0616827871634122,-45.685405753668,6317.6
"2664","24-07-2018","13:45:24",-1.31091181052433,36.8362704032747,24,45,13,24,6,2018,2,0,0.0310511160430898,-45.7158583631381,6317.6
"2665","24-07-2018","13:48:24",-1.33025064952415,36.8665554017312,24,48,13,24,6,2018,2,0,0.0660115910999612,-45.6799656576065,6317.6
"2666","24-07-2018","13:52:54",-1.33090440255687,36.8644741895724,54,52,13,24,6,2018,2,0,0.064917609173529,-45.6814379185408,6317.6
"2667","24-07-2018","13:55:24",-1.32995104039855,36.8665185232401,24,55,13,24,6,2018,2,0,0.0657852565184675,-45.6801478005793,6317.6
"2668","24-07-2018","14:02:24",-1.330279477067,36.86794636992,24,2,14,24,6,2018,2,0,0.0670763313934953,-45.67874809271,6317.6
"2669","24-07-2018","14:09:54",-1.33103541191162,36.8649529822679,54,9,14,24,6,2018,2,0,0.0653563562622365,-45.6809580975433,6317.6
"2670","24-07-2018","14:10:54",-1.32993671085357,36.8710069724047,54,10,14,24,6,2018,2,0,0.0692034595104654,-45.676272687884,6317.6
"2671","24-07-2018","14:17:54",-1.33025064952415,36.8665554017312,54,17,14,24,6,2018,2,0,0.0660115910999612,-45.6799656576065,6317.6
"2672","24-07-2018","14:24:54",-1.33025064952415,36.8665554017312,54,24,14,24,6,2018,2,0,0.0660115910999612,-45.6799656576065,6317.6
"2673","24-07-2018","14:44:24",-1.33085451041531,36.8644675030867,24,44,14,24,6,2018,2,0,0.0648785379644466,-45.6814687226611,6317.6
"2674","24-07-2018","14:49:54",-1.33025064952415,36.8665554017312,54,49,14,24,6,2018,2,0,0.0660115910999612,-45.6799656576065,6317.6
"2675","24-07-2018","14:50:54",-1.33024332040178,36.8630786932409,54,50,14,24,6,2018,2,0,0.0634503429502609,-45.682976450088,6317.6
"2676","24-07-2018","14:58:54",-1.32995104039855,36.8665185232401,54,58,14,24,6,2018,2,0,0.0657852565184675,-45.6801478005793,6317.6
"2677","24-07-2018","15:08:54",-1.33025064952415,36.8665554017312,54,8,15,24,6,2018,2,0,0.0660115910999612,-45.6799656576065,6317.6
"2678","24-07-2018","15:15:54",-1.32991103275355,36.8699475152923,54,15,15,24,6,2018,2,0,0.0683669645940843,-45.6772019532899,6317.6
"2679","24-07-2018","15:18:54",-1.34438868979863,36.9026322461547,54,18,15,24,6,2018,2,0,0.103240996437714,-45.6416712405142,6317.6
"2680","24-07-2018","15:25:54",-1.33082191337051,36.8663811913454,54,25,15,24,6,2018,2,0,0.0662631991903709,-45.6798298629134,6317.6
"2681","24-07-2018","15:26:54",-1.33082191337051,36.8663811913454,54,26,15,24,6,2018,2,0,0.0662631991903709,-45.6798298629134,6317.6
"2682","24-07-2018","15:27:24",-1.33090440255687,36.8644741895724,24,27,15,24,6,2018,2,0,0.064917609173529,-45.6814379185408,6317.6
"2683","24-07-2018","15:29:24",-1.32993671085357,36.8710069724047,24,29,15,24,6,2018,2,0,0.0692034595104654,-45.676272687884,6317.6
"2684","24-07-2018","15:30:24",-1.37934198458691,36.9279107048284,24,30,15,24,6,2018,2,0,0.144540739391334,-45.6022784771466,6317.6
"2685","24-07-2018","15:32:24",-1.33025064952415,36.8665554017312,24,32,15,24,6,2018,2,0,0.0660115910999612,-45.6799656576065,6317.6
"2686","24-07-2018","15:40:24",-1.28235501068035,36.8160580033181,24,40,15,24,6,2018,2,0,0.00419884354315441,-45.7476595032062,6317.6
"2687","24-07-2018","15:41:24",-1.37934198458691,36.9279107048284,24,41,15,24,6,2018,2,0,0.144540739391334,-45.6022784771466,6317.6
"2688","24-07-2018","15:45:24",-1.33085451041531,36.8644675030867,24,45,15,24,6,2018,2,0,0.0648785379644466,-45.6814687226611,6317.6
"2689","24-07-2018","15:48:54",-1.33025064952415,36.8665554017312,54,48,15,24,6,2018,2,0,0.0660115910999612,-45.6799656576065,6317.6
"2690","24-07-2018","15:50:24",-1.33014100937434,36.8923893378438,24,50,15,24,6,2018,2,0,0.0869725052481537,-45.6576742376109,6317.6
"2691","24-07-2018","16:00:54",-1.32995104039855,36.8665185232401,54,0,16,24,6,2018,2,0,0.0657852565184675,-45.6801478005793,6317.6
"2692","24-07-2018","16:05:54",-1.33090440255687,36.8644741895724,54,5,16,24,6,2018,2,0,0.064917609173529,-45.6814379185408,6317.6
"2693","24-07-2018","16:22:54",-1.33085451041531,36.8644675030867,54,22,16,24,6,2018,2,0,0.0648785379644466,-45.6814687226611,6317.6
"2694","24-07-2018","16:48:54",-1.32993671085357,36.8710069724047,54,48,16,24,6,2018,2,0,0.0692034595104654,-45.676272687884,6317.6
"2695","24-07-2018","16:52:24",-1.33025064952415,36.8665554017312,24,52,16,24,6,2018,2,0,0.0660115910999612,-45.6799656576065,6317.6
"2696","24-07-2018","16:53:54",-1.33090440255687,36.8644741895724,54,53,16,24,6,2018,2,0,0.064917609173529,-45.6814379185408,6317.6
"2697","24-07-2018","16:55:54",-1.33085451041531,36.8644675030867,54,55,16,24,6,2018,2,0,0.0648785379644466,-45.6814687226611,6317.6
"2698","24-07-2018","16:57:54",-1.34445900514288,36.9025540016047,54,57,16,24,6,2018,2,0,0.103215819195299,-45.6417036676022,6317.6
"2699","24-07-2018","17:01:54",-1.32993671085357,36.8710069724047,54,1,17,24,6,2018,2,0,0.0692034595104654,-45.676272687884,6317.6
"2700","24-07-2018","17:08:54",-1.33025064952415,36.8665554017312,54,8,17,24,6,2018,2,0,0.0660115910999612,-45.6799656576065,6317.6
"2701","24-07-2018","17:09:24",-1.33025064952415,36.8665554017312,24,9,17,24,6,2018,2,0,0.0660115910999612,-45.6799656576065,6317.6
"2702","24-07-2018","17:19:24",-1.33085451041531,36.8644675030867,24,19,17,24,6,2018,2,0,0.0648785379644466,-45.6814687226611,6317.6
"2703","24-07-2018","17:28:54",-1.33025064952415,36.8665554017312,54,28,17,24,6,2018,2,0,0.0660115910999612,-45.6799656576065,6317.6
"2704","24-07-2018","17:34:24",-1.34438868979863,36.9026322461547,24,34,17,24,6,2018,2,0,0.103240996437714,-45.6416712405142,6317.6
"2705","24-07-2018","17:34:54",-1.32995104039855,36.8665185232401,54,34,17,24,6,2018,2,0,0.0657852565184675,-45.6801478005793,6317.6
"2706","24-07-2018","17:36:24",-1.33025064952415,36.8665554017312,24,36,17,24,6,2018,2,0,0.0660115910999612,-45.6799656576065,6317.6
"2707","24-07-2018","17:36:54",-1.33085451041531,36.8644675030867,54,36,17,24,6,2018,2,0,0.0648785379644466,-45.6814687226611,6317.6
"2708","24-07-2018","17:40:54",-1.33085451041531,36.8644675030867,54,40,17,24,6,2018,2,0,0.0648785379644466,-45.6814687226611,6317.6
"2709","24-07-2018","17:45:54",-1.33025064952415,36.8665554017312,54,45,17,24,6,2018,2,0,0.0660115910999612,-45.6799656576065,6317.6
"2710","24-07-2018","17:46:25",-1.32995104039855,36.8665185232401,25,46,17,24,6,2018,2,0,0.0657852565184675,-45.6801478005793,6317.6
"2711","24-07-2018","17:59:54",-1.33085451041531,36.8644675030867,54,59,17,24,6,2018,2,0,0.0648785379644466,-45.6814687226611,6317.6
"2712","24-07-2018","18:05:24",-1.33090440255687,36.8644741895724,24,5,18,24,6,2018,2,0,0.064917609173529,-45.6814379185408,6317.6
"2713","24-07-2018","18:07:24",-1.33025064952415,36.8665554017312,24,7,18,24,6,2018,2,0,0.0660115910999612,-45.6799656576065,6317.6
"2714","24-07-2018","18:12:24",-1.32993671085357,36.8710069724047,24,12,18,24,6,2018,2,0,0.0692034595104654,-45.676272687884,6317.6
"2715","24-07-2018","18:23:24",-1.33085451041531,36.8644675030867,24,23,18,24,6,2018,2,0,0.0648785379644466,-45.6814687226611,6317.6
"2716","24-07-2018","18:35:24",-1.24266602294153,36.6651434289749,24,35,18,24,6,2018,2,0,0.158239990666182,-45.8980925981588,6317.6
"2717","24-07-2018","18:37:54",-1.28345751066805,36.8216321033149,54,37,18,24,6,2018,2,0,0.00529469751211407,-45.7422847485437,6317.6
"2718","24-07-2018","18:54:54",-1.33090440255687,36.8644741895724,54,54,18,24,6,2018,2,0,0.064917609173529,-45.6814379185408,6317.6
"2719","24-07-2018","19:00:54",-1.33085451041531,36.8644675030867,54,0,19,24,6,2018,2,0,0.0648785379644466,-45.6814687226611,6317.6
"2720","24-07-2018","19:05:24",-1.24267577822311,36.6651418186289,24,5,19,24,6,2018,2,0,0.158238843162308,-45.8980890941317,6317.6
"2721","24-07-2018","19:28:54",-1.25641987343312,36.8552761028285,54,28,19,24,6,2018,2,0,0.0484374563954178,-45.7267156443507,6317.6
"2722","24-07-2018","19:30:54",-1.25997519893869,36.8434175352992,54,30,19,24,6,2018,2,0,0.0372000344898728,-45.7351985966827,6317.6
"2723","24-07-2018","19:31:24",-1.25641987343312,36.8552761028285,24,31,19,24,6,2018,2,0,0.0484374563954178,-45.7267156443507,6317.6
"2724","25-07-2018","06:31:54",-1.26410037751039,36.7542523033649,54,31,6,25,6,2018,3,0,0.0667988871703324,-45.8469370872433,6317.6
"2725","25-07-2018","06:49:24",-1.28144391534286,36.8151424216598,24,49,6,25,6,2018,3,0,0.00536494813544204,-45.7854813787684,6317.6
"2726","25-07-2018","07:27:24",-1.25936693070694,36.843122763198,24,27,7,25,6,2018,3,0,0.0374298004615482,-45.7721395936091,6317.6
"2727","25-07-2018","07:40:24",-1.28344781066422,36.824564803314,24,40,7,25,6,2018,3,0,0.00790902463078402,-45.7763084566291,6317.6
"2728","25-07-2018","07:45:54",-1.21863695424949,36.8913614321549,54,45,7,25,6,2018,3,0,0.100433295404295,-45.7504112643779,6317.6
"2729","25-07-2018","08:50:54",-1.31964681048263,36.8379736032627,54,50,8,25,6,2018,3,0,0.0392003761954488,-45.7467035614127,6317.6
"2730","25-07-2018","08:56:54",-1.31963276778804,36.8379822621182,54,56,8,25,6,2018,3,0,0.0391930486239262,-45.7467030201928,6317.6
"2731","25-07-2018","12:28:24",-1.23813083344962,36.8439713829472,24,28,12,25,6,2018,3,0,0.0551754168909894,-45.7819259819182,6317.6
"2732","25-07-2018","16:38:54",-1.28144391534286,36.8151424216598,54,38,16,25,6,2018,3,0,0.00536494813544204,-45.7854813787684,6317.6
"2733","25-07-2018","19:21:24",-1.26433113609309,36.7469843524426,24,21,19,25,6,2018,3,0,0.0736207645357466,-45.853129838342,6317.6
"2734","26-07-2018","06:48:24",-1.42015397803976,36.9540057070732,24,48,6,26,6,2018,4,0,0.191318003084526,-45.6366657598634,6317.6
"2735","26-07-2018","08:03:54",-1.30604733582578,36.8272218633863,54,3,8,26,6,2018,4,0,0.0220551000101348,-45.8031342740948,6317.6
"2736","26-07-2018","08:05:54",-1.32956976574454,36.8558262137637,54,5,8,26,6,2018,4,0,0.0579205200526663,-45.7666697881605,6317.6
"2737","26-07-2018","08:24:54",-1.41781321435504,36.9529527927857,54,24,8,26,6,2018,4,0,0.188930941797498,-45.6387334958606,6317.6
"2738","26-07-2018","08:49:24",-1.41781321435504,36.9529527927857,24,49,8,26,6,2018,4,0,0.188930941797498,-45.6387334958606,6317.6
