date,time,latitude,longitude,sec,min,hour,day,month,year,wday,weekend,distance_from_centre,elevation,population_density,class
20-04-2018,23:37:13,-2.281446,37.118001,13,37,23,20,3,2018,5,0,1.039521927875021,-44.85716568488188,6317.6,0
28-07-2018,04:46:13,-2.990515,36.907697,13,46,4,28,6,2018,6,0,1.7065259941038107,-44.99630898303617,6317.6,0
29-08-2018,08:12:06,-0.642743,37.443236,6,12,8,29,7,2018,3,0,0.8978710650672515,-45.71219904780934,6317.6,0
11-03-2018,00:05:44,-1.209724,36.404893,44,5,0,11,2,2018,0,1,0.41939665130398657,-46.000586979189094,6317.6,0
03-11-2018,09:10:55,-2.932953,37.177021,55,10,9,3,10,2018,6,0,1.6854161524383238,-44.601882599151,6317.6,0
09-10-2018,07:09:15,-0.906768,36.415475,15,9,7,9,9,2018,2,0,0.552732809904567,-46.19962163793539,6317.6,0
20-07-2018,05:10:56,-2.138651,36.50905,56,10,5,20,6,2018,5,0,0.9062676837298115,-45.448351645417844,6317.6,0
05-01-2019,16:39:02,-1.745678,37.61941,2,39,16,5,0,2019,6,0,0.9243648459834493,-44.85698714514579,6317.6,0
28-06-2018,10:31:39,-0.682652,36.479411,39,31,10,28,5,2018,4,0,0.6918202891741465,-46.498047547485996,6317.6,0
19-06-2018,00:08:28,-0.972767,36.882904,28,8,0,19,5,2018,2,0,0.32042589259452897,-45.72585756009218,6317.6,0
13-01-2018,00:58:25,-1.667837,37.554106,25,58,0,13,0,2018,6,0,0.8297584783495727,-44.76769695983571,6317.6,0
27-05-2018,02:55:17,-1.10056,36.574351,17,55,2,27,4,2018,0,1,0.3058091326710163,-46.1679254803669,6317.6,0
14-05-2018,23:18:12,-2.402455,37.201447,12,18,23,14,4,2018,1,0,1.1803522349417574,-44.65235062865906,6317.6,0
21-04-2018,11:48:06,-1.072156,36.400379,6,48,11,21,3,2018,6,0,0.4686733389312837,-46.124817767109874,6317.6,0
26-01-2018,09:26:57,-0.875141,36.458879,57,26,9,26,0,2018,5,0,0.5454680007479785,-46.3352738710367,6317.6,0
31-03-2018,12:44:50,-2.986437,36.936741,50,44,12,31,2,2018,6,0,1.7042440419810774,-45.164012764443726,6317.6,0
31-08-2018,20:44:21,-1.054232,37.418325,21,44,20,31,7,2018,5,0,0.6443760447541523,-45.64975216613313,6317.6,0
07-01-2018,19:48:12,-1.833019,37.385815,12,48,19,7,0,2018,0,1,0.7887339344569896,-44.92925456403583,6317.6,0
05-11-2018,04:04:04,-1.643272,36.56578,4,4,4,5,10,2018,1,0,0.436565067244278,-45.775765182138855,6317.6,0
27-05-2018,01:09:49,-2.881302,37.541813,49,9,1,27,4,2018,0,1,1.751792837543583,-44.44838334804919,6317.6,0
31-05-2018,12:14:27,-2.245161,36.992055,27,14,12,31,4,2018,4,0,0.9745819494573048,-45.47209851012063,6317.6,0
02-06-2018,18:38:27,-0.946614,37.257179,27,38,18,2,5,2018,6,0,0.5558851792960503,-45.74819683978776,6317.6,0
26-03-2018,05:12:19,-2.656468,37.707256,19,12,5,26,2,2018,1,0,1.6337916658282978,-44.36900524580441,6317.6,0
16-05-2018,11:25:14,-1.797716,37.163056,14,25,11,16,4,2018,3,0,0.6172971446702142,-45.02114350245801,6317.6,0
02-01-2019,19:41:55,-2.167211,37.412365,55,41,19,2,0,2019,3,0,1.0630340520641863,-44.91179042161338,6317.6,0
04-11-2018,17:22:12,-1.84841,36.400714,12,22,17,4,10,2018,0,1,0.6995336671826441,-45.828028009121994,6317.6,0
01-04-2018,22:36:14,-2.032367,36.371566,14,36,22,1,3,2018,0,1,0.8689610682493186,-45.87896494323511,6317.6,0
03-03-2018,02:38:05,-0.661526,36.394606,5,38,2,3,2,2018,6,0,0.754359925670761,-46.56812827215669,6317.6,0
21-08-2018,19:59:32,-1.665348,37.780443,32,59,19,21,7,2018,2,0,1.0350858380255232,-44.636575883378235,6317.6,0
04-08-2018,07:00:12,-1.057228,36.356544,12,0,7,4,7,2018,6,0,0.5145288183979582,-46.32586874983893,6317.6,0
02-10-2018,05:43:11,-1.095359,37.006569,11,43,5,2,9,2018,2,0,0.26896908487036236,-45.866906947763965,6317.6,0
04-01-2019,10:04:34,-2.37935,36.823087,34,4,10,4,0,2019,5,0,1.0929767307756375,-45.17406519581395,6317.6,0
16-02-2018,01:52:38,-1.997308,37.655125,38,52,1,16,1,2018,5,0,1.0988564902502054,-44.499439143351154,6317.6,0
29-10-2018,18:06:51,-1.940344,36.766555,51,6,18,29,9,2018,1,0,0.6559149245511954,-45.694751450770305,6317.6,0
13-05-2018,19:36:19,-2.460178,36.846811,19,36,19,13,4,2018,0,1,1.1741618569281667,-44.91552649930184,6317.6,0
12-06-2018,01:19:06,-2.16431,37.616488,6,19,1,12,5,2018,2,0,1.1872530574675297,-44.450613432548266,6317.6,0
05-02-2018,07:52:33,-2.147223,36.834335,33,52,7,5,1,2018,1,0,0.8610040627662565,-45.263721301032746,6317.6,0
06-11-2018,17:47:32,-1.067908,37.280389,32,47,17,6,10,2018,2,0,0.5121100378990837,-45.484175906144664,6317.6,0
09-03-2018,23:32:05,-1.464193,37.682896,5,32,23,9,2,2018,5,0,0.8837443099364215,-44.837599690433024,6317.6,0
24-02-2018,13:14:49,-1.122037,37.425678,49,14,13,24,1,2018,6,0,0.6302611101194481,-45.29882511832875,6317.6,0
01-01-2018,21:54:52,-1.875289,37.462435,52,54,21,1,0,2018,1,0,0.8735569443052932,-45.09392820609255,6317.6,0
13-02-2018,15:00:11,-1.538397,37.291896,11,0,15,13,1,2018,2,0,0.5374220771358418,-45.05788359487354,6317.6,0
07-05-2018,08:53:53,-3.032194,36.871875,53,53,8,7,4,2018,1,0,1.7466602242934945,-44.651727061484785,6317.6,0
24-12-2018,21:07:19,-1.047988,37.760907,19,7,21,24,11,2018,1,0,0.9733316642630141,-45.04357194125774,6317.6,0
03-08-2018,20:30:24,-2.598744,36.62755,24,30,20,3,7,2018,5,0,1.3259907590002276,-45.24169424870255,6317.6,0
17-04-2018,02:37:00,-2.988488,36.335404,0,37,2,17,3,2018,2,0,1.7689800887974971,-45.0681763292535,6317.6,0
09-11-2018,13:28:03,-2.518585,36.684851,3,28,13,9,10,2018,5,0,1.239285814007406,-45.05895438564915,6317.6,0
05-04-2018,14:12:05,-2.0361,36.722346,5,12,14,5,3,2018,4,0,0.7556905640869145,-45.41949875669529,6317.6,0
02-12-2018,09:45:53,-1.463148,36.802742,53,45,9,2,11,2018,0,1,0.1773511867510332,-45.81834349787939,6317.6,0
24-08-2018,09:51:51,-0.624,36.60621,51,51,9,24,7,2018,5,0,0.6951875095900389,-46.257270282899846,6317.6,0
24-07-2018,07:47:21,-0.987201,37.454282,21,47,7,24,6,2018,2,0,0.7038164738232552,-45.34044948679579,6317.6,0
08-06-2018,11:24:57,-2.503084,37.062919,57,24,11,8,5,2018,5,0,1.2412547069159499,-44.78112333380592,6317.6,0
07-06-2018,04:44:08,-1.524437,37.122857,8,44,4,7,5,2018,4,0,0.38740029976756984,-45.32114977712734,6317.6,0
08-10-2018,07:03:11,-0.873988,36.722841,11,3,7,8,9,2018,1,0,0.42306328926651066,-45.98957097168458,6317.6,0
11-08-2018,04:11:31,-2.321939,36.756312,31,11,4,11,7,2018,6,0,1.0373398442270496,-45.08310750202136,6317.6,0
03-08-2018,14:01:07,-2.716108,37.055532,7,1,14,3,7,2018,5,0,1.4494438928230375,-44.828532626119056,6317.6,0
28-05-2018,02:42:31,-1.52399,37.586302,31,42,2,28,4,2018,1,0,0.8049451803955394,-45.1242533569881,6317.6,0
15-05-2018,15:37:20,-1.779421,37.531053,20,37,15,15,4,2018,2,0,0.8675447088905575,-44.7188439243551,6317.6,0
31-10-2018,13:10:23,-0.824514,37.270917,23,10,13,31,9,2018,3,0,0.6474308930387851,-45.8854762251249,6317.6,0
31-05-2018,23:02:04,-1.880988,36.65674,4,2,23,31,4,2018,4,0,0.6158756076432966,-45.939874199551824,6317.6,0
05-08-2018,08:55:46,-0.949823,37.242294,46,55,8,5,7,2018,0,1,0.5421826513242584,-45.620757230487584,6317.6,0
21-10-2018,06:36:33,-1.176272,37.243234,33,36,6,21,9,2018,0,1,0.4400126427842752,-45.34825436199188,6317.6,0
16-06-2018,04:03:19,-1.044831,37.82237,19,3,4,16,5,2018,6,0,1.033765330707604,-44.86530727615442,6317.6,0
06-01-2018,14:06:23,-1.366187,37.396402,23,6,14,6,0,2018,6,0,0.5846503526425038,-45.219497856382475,6317.6,0
19-03-2018,07:55:05,-0.844949,37.359476,5,55,7,19,2,2018,1,0,0.6992192714799861,-45.384180345127476,6317.6,0
05-03-2018,03:08:00,-2.188671,36.544298,0,8,3,5,2,2018,1,0,0.9426562804909328,-45.47407877005329,6317.6,0
16-12-2018,19:29:59,-2.125558,37.830352,59,29,19,16,11,2018,0,1,1.3155360052852973,-44.282808915748156,6317.6,0
11-12-2018,09:26:18,-0.603121,37.824891,18,26,9,11,11,2018,2,0,1.2174768819357538,-45.14707889291675,6317.6,0
17-04-2018,05:35:31,-0.877562,36.772274,31,35,5,17,3,2018,2,0,0.4112905646012313,-45.84923078403604,6317.6,0
01-03-2018,20:54:55,-0.932311,37.58538,55,54,20,1,2,2018,4,0,0.8458347396111153,-45.54164230007863,6317.6,0
03-06-2018,11:16:51,-1.636949,36.865447,51,16,11,3,5,2018,0,1,0.35386136801860757,-45.61845084654235,6317.6,0
02-05-2018,04:29:16,-0.598798,37.348994,16,29,4,2,4,2018,3,0,0.8692305676412899,-45.87220730824175,6317.6,0
20-02-2018,00:09:29,-0.777165,36.420392,29,9,0,20,1,2018,2,0,0.6455880456893538,-46.239047968936404,6317.6,0
22-10-2018,15:13:35,-1.359496,37.561411,35,13,15,22,9,2018,1,0,0.7477702941365094,-45.00481940111602,6317.6,0
25-08-2018,10:09:07,-2.741646,37.637372,7,9,10,25,7,2018,6,0,1.6704542251286028,-44.34128238444236,6317.6,0
02-01-2019,08:36:46,-2.793714,36.421792,46,36,8,2,0,2019,3,0,1.5583306232587475,-45.3327104301481,6317.6,0
27-05-2018,17:38:17,-2.54031,37.565993,17,38,17,27,4,2018,0,1,1.4604706046822715,-44.597568287827414,6317.6,0
04-07-2018,03:01:49,-0.816397,37.201106,49,1,3,4,6,2018,3,0,0.6068431739362349,-45.77279945613441,6317.6,0
10-04-2018,13:23:56,-2.974624,37.141094,56,23,13,10,3,2018,2,0,1.7190200231137516,-44.40696300779754,6317.6,0
29-05-2018,13:55:46,-3.010993,36.693651,46,55,13,29,4,2018,2,0,1.7290254468919763,-45.231407324938466,6317.6,0
06-08-2018,02:55:51,-1.328182,37.390485,51,55,2,6,7,2018,1,0,0.5747834161603826,-45.245958248643724,6317.6,0
12-08-2018,06:38:38,-2.27736,36.651769,38,38,6,12,7,2018,0,1,1.0046882844728502,-45.18492135034714,6317.6,0
18-04-2018,06:13:02,-2.296875,36.923016,2,13,6,18,3,2018,3,0,1.0160089148452387,-44.9742038853908,6317.6,0
19-04-2018,21:23:50,-1.552205,36.826603,50,23,21,19,3,2018,4,0,0.2659814472026198,-45.47012938533177,6317.6,0
15-03-2018,08:04:36,-2.817796,36.499481,36,4,8,15,2,2018,4,0,1.5640228189553365,-45.00475743155946,6317.6,0
21-05-2018,13:25:33,-0.966748,36.441982,33,25,13,21,4,2018,1,0,0.4929261374303422,-46.143500684349455,6317.6,0
09-07-2018,13:05:53,-2.293995,37.71034,53,5,13,9,6,2018,1,0,1.3464500833395223,-44.3480506956183,6317.6,0
17-09-2018,19:27:29,-0.643451,37.640633,29,27,19,17,8,2018,1,0,1.044688135255687,-45.23185730034482,6317.6,0
30-07-2018,05:33:36,-1.879681,37.067802,36,33,5,30,6,2018,1,0,0.6440382228602591,-45.51753835743371,6317.6,0
22-04-2018,06:18:29,-3.04838,37.105437,29,18,6,22,3,2018,0,1,1.7854074027731042,-44.51855521418711,6317.6,0
01-12-2018,01:43:35,-2.690567,36.505203,35,43,1,1,11,2018,6,0,1.4384270353702333,-45.37632257416833,6317.6,0
22-08-2018,00:18:09,-2.727937,37.7478,9,18,0,22,7,2018,3,0,1.7158188101408023,-44.14176804552703,6317.6,0
21-04-2018,21:21:59,-2.649053,36.409108,59,21,21,21,3,2018,6,0,1.4224665304044928,-45.28709191444775,6317.6,0
11-01-2018,19:31:08,-2.084429,37.555779,8,31,19,11,0,2018,4,0,1.0873512802843448,-44.557725346292465,6317.6,0
16-01-2018,20:17:15,-1.923456,37.198002,15,17,20,16,0,2018,2,0,0.7421906825944415,-44.92369114819519,6317.6,0
24-02-2018,15:27:42,-2.578863,37.232178,42,27,15,24,1,2018,6,0,1.3574522800824342,-44.73073604162538,6317.6,0
06-04-2018,19:36:55,-1.538798,37.706878,55,36,19,6,3,2018,5,0,0.9247682532970131,-44.86600836222698,6317.6,0
22-05-2018,02:49:57,-0.824175,37.413371,57,49,2,22,4,2018,2,0,0.7543435687403979,-45.4020210097653,6317.6,0
11-11-2018,16:41:41,-1.843958,37.75921,41,41,16,11,10,2018,0,1,1.0946335907188343,-44.52293888619267,6317.6,0
27-04-2018,02:49:41,-0.569792,37.072504,41,49,2,27,3,2018,5,0,0.7607099640270278,-45.98538748771048,6317.6,0
09-10-2018,07:19:29,-2.608368,37.145582,29,19,7,9,9,2018,2,0,1.362148343361324,-44.6313184596598,6317.6,0
13-11-2018,19:24:08,-2.436957,36.5542,8,24,19,13,10,2018,2,0,1.1802490504774823,-45.16999354245306,6317.6,0
02-11-2018,04:51:25,-1.338819,36.960256,25,51,4,2,10,2018,5,0,0.15233956803470577,-45.763144697824835,6317.6,0
20-08-2018,12:46:37,-1.623851,36.451146,37,46,12,20,7,2018,1,0,0.4978885129956282,-45.770626400947855,6317.6,0
26-06-2018,04:32:42,-2.944535,37.148672,42,32,4,26,5,2018,2,0,1.6909484311820393,-44.70437402401099,6317.6,0
15-08-2018,19:38:44,-1.234249,37.512406,44,38,19,15,7,2018,3,0,0.6971355557486651,-45.0279914968093,6317.6,0
19-10-2018,17:27:57,-1.600686,37.340056,57,27,17,19,9,2018,5,0,0.6100302862137245,-45.0081677070715,6317.6,0
06-06-2018,04:35:11,-2.683161,37.12264,11,35,4,6,5,2018,3,0,1.429773256104967,-44.68267015664094,6317.6,0
16-12-2018,09:14:03,-1.234339,36.763637,3,14,9,16,11,2018,0,1,0.0747038278537287,-45.66112994410567,6317.6,0
07-08-2018,15:30:38,-1.701293,37.121651,38,30,15,7,7,2018,2,0,0.5146083330067643,-45.22121383197488,6317.6,0
12-01-2018,02:50:41,-2.263359,36.55912,41,50,2,12,0,2018,5,0,1.0104887626831873,-45.26913994934664,6317.6,0
12-07-2018,00:13:08,-1.163385,36.620951,8,13,0,12,6,2018,4,0,0.2316304859037346,-45.833824748658856,6317.6,0
28-01-2018,23:59:32,-1.059043,37.246898,32,59,23,28,0,2018,0,1,0.4861139880120739,-45.643938417023456,6317.6,0
15-02-2018,06:50:53,-2.918838,37.519795,53,50,6,15,1,2018,4,0,1.777216124388085,-44.10335784410914,6317.6,0
03-10-2018,13:49:55,-2.106854,37.850915,55,49,13,3,9,2018,3,0,1.3197279898104017,-44.54422638840464,6317.6,0
31-08-2018,02:32:51,-1.790574,36.958406,51,32,2,31,7,2018,5,0,0.5235791761653623,-45.71661283588885,6317.6,0
09-11-2018,00:02:08,-0.84887,37.766129,8,2,0,9,10,2018,5,0,1.0449140979989704,-45.10906895622844,6317.6,0
09-05-2018,09:26:33,-1.779374,37.627813,33,26,9,9,4,2018,3,0,0.9487309198740219,-44.706733076466534,6317.6,0
04-07-2018,21:43:57,-3.007191,37.54241,57,43,21,4,6,2018,3,0,1.8673659813151244,-44.223383731622675,6317.6,0
07-01-2019,20:13:24,-0.786138,37.316083,24,13,20,7,0,2019,1,0,0.7064788479501708,-45.57832040456259,6317.6,0
24-12-2018,01:42:20,-2.399316,36.886257,20,42,1,24,11,2018,1,0,1.1150660072323073,-45.11944155158217,6317.6,0
27-11-2018,10:01:14,-1.097591,37.436591,14,1,10,27,10,2018,2,0,0.6475039800866106,-45.41393528200455,6317.6,0
15-02-2018,16:08:47,-0.693368,37.469889,47,8,16,15,1,2018,4,0,0.8818428510777896,-45.3515951633947,6317.6,0
08-01-2019,11:47:58,-2.212049,37.243038,58,47,11,8,0,2019,2,0,1.0189037490484565,-44.80167469836076,6317.6,0
11-02-2018,02:19:58,-2.559711,37.799489,58,19,2,11,1,2018,0,1,1.6081652310754655,-44.08940012095452,6317.6,0
20-07-2018,13:55:42,-2.33064,36.39964,42,55,13,20,6,2018,5,0,1.124649151019997,-45.43788104955154,6317.6,0
29-12-2018,19:54:15,-2.468661,37.146098,15,54,19,29,11,2018,6,0,1.2271617039367722,-45.10637210046664,6317.6,0
01-01-2019,09:33:55,-1.394569,37.125907,55,33,9,1,0,2019,2,0,0.32709130874420933,-45.64811393942919,6317.6,0
24-01-2018,05:54:40,-0.882918,36.800021,40,54,5,24,0,2018,3,0,0.4038375374392528,-45.96072276601156,6317.6,0
12-07-2018,10:55:24,-2.453154,37.796215,24,55,10,12,6,2018,4,0,1.5230777725674407,-44.140499499660024,6317.6,0
13-01-2018,21:38:25,-0.71755,36.48273,25,38,21,13,0,2018,6,0,0.6598964880721834,-46.18397469535913,6317.6,0
17-11-2018,21:56:27,-2.475997,37.371708,27,56,21,17,10,2018,6,0,1.3124864985549374,-44.48665399870451,6317.6,0
07-05-2018,17:38:45,-0.853043,36.383017,45,38,17,7,4,2018,1,0,0.6134522036409981,-46.31139942827115,6317.6,0
07-01-2019,22:24:46,-0.579042,36.671919,46,24,22,7,0,2019,1,0,0.7221170478703567,-46.22782612502727,6317.6,0
04-11-2018,16:12:40,-2.020804,36.884466,40,12,16,4,10,2018,0,1,0.7374869580365477,-45.335465568580894,6317.6,0
02-10-2018,02:06:25,-2.593842,36.642373,25,6,2,2,9,2018,2,0,1.31909282073287,-45.27714053838647,6317.6,0
28-11-2018,10:35:54,-1.851784,36.982534,54,35,10,28,10,2018,3,0,0.5890664077555271,-45.49482883218062,6317.6,0
04-05-2018,22:02:52,-1.834162,37.547742,52,2,22,4,4,2018,5,0,0.9130790047361738,-44.90510853960153,6317.6,0
13-08-2018,06:02:20,-1.755253,37.672572,20,2,6,13,7,2018,1,0,0.975425733870604,-44.62074720368794,6317.6,0
14-04-2018,10:19:24,-0.819931,37.60623,24,19,10,14,3,2018,6,0,0.9165779354823009,-45.17436850665269,6317.6,0
14-09-2018,19:10:56,-0.591332,36.518829,56,10,19,14,8,2018,5,0,0.7564014889494871,-46.21487378498182,6317.6,0
13-10-2018,03:05:49,-1.46984,36.960161,49,5,3,13,9,2018,6,0,0.23256298339374706,-45.37267682163887,6317.6,0
05-03-2018,00:01:04,-1.608082,36.74343,4,1,0,5,2,2018,1,0,0.3300481678452409,-45.65164147225574,6317.6,0
02-10-2018,19:00:48,-0.610062,36.619145,48,0,19,2,9,2018,2,0,0.7047361953334015,-46.46354880055508,6317.6,0
22-03-2018,05:49:33,-1.332476,36.496726,33,49,5,22,2,2018,4,0,0.3237936666736974,-45.93411981224588,6317.6,0
26-07-2018,07:02:21,-0.937145,36.842652,21,2,7,26,6,2018,4,0,0.3501685388166677,-45.96996639727776,6317.6,0
27-12-2018,11:47:38,-2.515142,36.717148,38,47,11,27,11,2018,4,0,1.2328215364090618,-45.34460652672144,6317.6,0
15-10-2018,02:29:44,-1.465681,36.417461,44,29,2,15,9,2018,1,0,0.43812701116000186,-45.82342819641454,6317.6,0
28-06-2018,03:00:35,-2.768803,37.653399,35,0,3,28,5,2018,4,0,1.7019816598224564,-44.460982362657376,6317.6,0
03-05-2018,06:15:47,-2.847066,36.803277,47,15,6,3,4,2018,4,0,1.5607393085473946,-44.95248015975466,6317.6,0
18-06-2018,23:52:33,-1.728003,37.848168,33,52,23,18,5,2018,1,0,1.1215482682528672,-44.49566894133469,6317.6,0
23-10-2018,18:57:49,-0.868082,37.171107,49,57,18,23,9,2018,2,0,0.5479184535174925,-45.6157245584319,6317.6,0
12-04-2018,09:48:07,-2.830727,36.449552,7,48,9,12,3,2018,4,0,1.587501755112416,-45.03522220031434,6317.6,0
17-10-2018,15:00:16,-2.047325,36.508392,16,0,15,17,9,2018,3,0,0.8212187179168522,-45.4436250870992,6317.6,0
19-12-2018,21:48:39,-1.688711,37.52568,39,48,21,19,11,2018,3,0,0.8147234577039033,-44.80401356091593,6317.6,0
28-03-2018,03:46:00,-1.429862,36.574255,0,46,3,28,2,2018,3,0,0.2821665301785434,-46.05649271271887,6317.6,0
21-08-2018,02:22:06,-1.286099,36.733592,6,22,2,21,7,2018,2,0,0.0836315028024696,-45.729053056018365,6317.6,0
17-06-2018,20:43:55,-1.925314,36.930529,55,43,20,17,5,2018,0,1,0.6488939861495099,-45.155574185589245,6317.6,0
08-05-2018,12:20:14,-1.911623,36.918292,14,20,12,8,4,2018,2,0,0.6333502171129339,-45.239812001904085,6317.6,0
20-08-2018,04:24:47,-2.377045,37.453692,47,24,4,20,7,2018,1,0,1.262783947592381,-44.5220239234669,6317.6,0
23-04-2018,20:34:24,-1.066741,36.54259,24,34,20,23,3,2018,1,0,0.3516653645058052,-46.059719036910785,6317.6,0
02-02-2018,04:23:49,-3.012132,36.692005,49,23,4,2,1,2018,5,0,1.730279876081612,-44.98570363607687,6317.6,0
09-11-2018,08:39:27,-1.353761,36.821115,27,39,8,9,10,2018,5,0,0.06748432446131473,-45.61280900247413,6317.6,0
24-05-2018,11:42:24,-2.276751,36.40823,24,42,11,24,4,2018,4,0,1.0714906276272305,-45.59172445695003,6317.6,0
22-06-2018,20:32:16,-1.065804,36.389255,16,32,20,22,5,2018,5,0,0.48147102846277257,-46.16313642197246,6317.6,0
05-06-2018,00:21:26,-1.483846,37.367072,26,21,0,5,5,2018,2,0,0.5842287134761539,-45.213766360630004,6317.6,0
18-06-2018,22:39:54,-1.081545,36.74204,54,39,22,18,5,2018,1,0,0.21820528826084704,-45.776140465139406,6317.6,0
15-03-2018,08:01:04,-2.255577,36.527547,4,1,8,15,2,2018,4,0,1.0115520571478267,-45.29602435655931,6317.6,0
24-05-2018,00:03:21,-1.290344,37.72443,21,3,0,24,4,2018,4,0,0.9072156209380432,-44.95598587268934,6317.6,0
05-08-2018,00:47:49,-0.778487,37.688322,49,47,0,5,7,2018,0,1,1.008354059547043,-45.34940901667501,6317.6,0
17-11-2018,11:09:11,-1.46305,37.840523,11,9,11,17,10,2018,6,0,1.0384372869465917,-44.63306135963796,6317.6,0
22-09-2018,09:39:40,-2.19648,37.105217,40,39,9,22,8,2018,6,0,0.9545711981392498,-44.96664211238611,6317.6,0
02-08-2018,23:55:08,-2.802381,36.709119,8,55,23,2,7,2018,4,0,1.5198415111056809,-45.098542833919474,6317.6,0
28-09-2018,20:06:41,-0.692691,37.711211,41,6,20,28,8,2018,5,0,1.073169073048604,-45.406136087005265,6317.6,0
29-08-2018,07:16:57,-2.735193,37.101995,57,16,7,29,7,2018,3,0,1.4765256931052717,-45.01404054891937,6317.6,0
31-03-2018,23:19:21,-1.337783,36.929609,21,19,23,31,2,2018,6,0,0.12357975656231147,-45.953351091605015,6317.6,0
10-12-2018,03:42:32,-2.027777,36.509183,32,42,3,10,11,2018,1,0,0.8028354801227952,-45.467484719225574,6317.6,0
05-05-2018,23:24:07,-1.456399,36.68136,7,24,23,5,4,2018,6,0,0.21762847899344456,-45.79007104671228,6317.6,0
27-08-2018,03:21:09,-0.73725,36.839874,9,21,3,27,7,2018,1,0,0.5496059580481276,-46.11025125869077,6317.6,0
21-07-2018,12:34:52,-0.910503,36.696419,52,34,12,21,6,2018,6,0,0.39482134113039025,-45.954001875398156,6317.6,0
09-11-2018,23:39:38,-1.76348,36.660378,38,39,23,9,10,2018,5,0,0.5022112865179347,-45.51283410798376,6317.6,0
14-12-2018,08:33:48,-2.80818,36.881975,48,33,8,14,11,2018,5,0,1.523167971428299,-44.689904835314884,6317.6,0
29-07-2018,00:34:04,-3.016813,36.650014,4,34,0,29,6,2018,0,1,1.7384838421616118,-45.26624592738515,6317.6,0
02-04-2018,02:59:19,-2.948516,36.426298,19,59,2,2,3,2018,1,0,1.7074801667234665,-45.235456909932545,6317.6,0
31-03-2018,10:31:52,-1.160779,37.377875,52,31,10,31,2,2018,6,0,0.574550726397596,-45.637072145596584,6317.6,0
28-05-2018,21:58:34,-2.643785,36.520894,34,58,21,28,4,2018,1,0,1.3893648826197529,-45.50449784903329,6317.6,0
11-09-2018,13:06:50,-0.589297,36.494661,50,6,13,11,8,2018,2,0,0.7681038343271036,-46.270003118859165,6317.6,0
26-08-2018,03:48:59,-1.630348,36.860006,59,48,3,26,7,2018,0,1,0.3466095480075526,-45.61462574209908,6317.6,0
11-11-2018,03:05:04,-1.083969,37.543525,4,5,3,11,10,2018,0,1,0.7539817316115861,-45.12185995701496,6317.6,0
02-11-2018,10:08:43,-1.496484,37.575235,43,8,10,2,10,2018,5,0,0.7865889022666167,-45.1711267010606,6317.6,0
05-09-2018,07:24:22,-1.962047,36.83795,22,24,7,5,8,2018,3,0,0.6759758438679596,-45.36896810764016,6317.6,0
10-04-2018,23:20:46,-2.5666,37.801727,46,20,23,10,3,2018,2,0,1.6149886471851753,-44.09882201050507,6317.6,0
03-07-2018,08:23:07,-0.954115,37.653706,7,23,8,3,6,2018,2,0,0.900061009246041,-45.368787112160376,6317.6,0
24-09-2018,02:19:53,-2.242549,37.7614,53,19,2,24,8,2018,1,0,1.3437678939939761,-44.4477274487931,6317.6,0
15-02-2018,04:52:06,-3.035894,37.121961,6,52,4,15,1,2018,4,0,1.7758471200159658,-44.36787352434947,6317.6,0
04-10-2018,02:55:44,-1.350019,36.970376,44,55,2,4,9,2018,4,0,0.16584516365876031,-45.65589813082525,6317.6,0
16-04-2018,07:48:06,-2.110484,37.628395,6,48,7,16,3,2018,1,0,1.1563444913212493,-44.46080556701426,6317.6,0
20-04-2018,00:00:22,-1.875769,36.643028,22,0,0,20,3,2018,5,0,0.614583340503954,-45.47466993850934,6317.6,0
08-10-2018,23:59:54,-1.726654,37.148526,54,59,23,8,9,2018,1,0,0.5509945081704525,-45.156446931562655,6317.6,0
08-04-2018,02:40:50,-2.538615,36.88244,50,40,2,8,3,2018,0,1,1.2539231284911372,-44.90746992193937,6317.6,0
11-02-2018,09:17:07,-2.047062,37.320825,7,17,9,11,1,2018,0,1,0.9122710054216349,-44.773134721180476,6317.6,0
31-05-2018,08:10:27,-1.276414,36.80282,27,10,8,31,4,2018,4,0,0.01751990393809408,-46.09411327098003,6317.6,0
10-06-2018,08:14:39,-1.868287,37.355818,39,14,8,10,5,2018,0,1,0.7928996509199641,-44.86074471372384,6317.6,0
06-06-2018,09:34:53,-0.576802,37.320148,53,34,9,6,5,2018,3,0,0.8697397692379053,-45.727613576614594,6317.6,0
29-07-2018,15:37:53,-2.628138,37.763975,53,37,15,29,6,2018,0,1,1.642141811325991,-44.48960119343644,6317.6,0
14-01-2018,21:52:33,-1.6281080000000001,37.533469,33,52,21,14,0,2018,0,1,0.7935869249660036,-44.80070822355089,6317.6,0
13-12-2018,21:24:55,-2.577575,36.35408,55,24,21,13,11,2018,4,0,1.3717371195112407,-45.25492243821875,6317.6,0
25-06-2018,21:09:40,-2.982033,36.74887,40,9,21,25,5,2018,1,0,1.6970211275482108,-44.979045350548866,6317.6,0
23-01-2018,22:50:19,-2.372209,37.101478,19,50,22,23,0,2018,2,0,1.1224107881809586,-44.911639972987864,6317.6,0
09-11-2018,00:14:01,-2.234648,37.327539,1,14,0,9,10,2018,5,0,1.076855399270024,-44.69643344465245,6317.6,0
15-08-2018,20:04:40,-1.647356,37.422985,40,4,20,15,7,2018,3,0,0.7051558520873228,-44.88114836133957,6317.6,0
