"","date","time","latitude","longitude","sec","min","hour","day","month","year","wday","weekend","precipitation","relative_humidity","specific_humidity","temp","wind_u","wind_v","wind_res"
"3190","15-03-2019","07:29:07",-1.02439791153176,37.0670170035734,7,29,7,15,2,2019,5,0,16.70000076,64.20000458,0.00933,16.69011841,-4.073403358,-2.941254854,5.02430045211711
"3191","15-03-2019","07:35:07",-1.02439791153176,37.0670170035734,7,35,7,15,2,2019,5,0,16.70000076,64.20000458,0.00933,16.69011841,-4.073403358,-2.941254854,5.02430045211711
"3192","15-03-2019","09:47:07",-1.27290926779362,36.8320490101822,7,47,9,15,2,2019,5,0,16.70000076,64.20000458,0.00933,16.69011841,-4.073403358,-2.941254854,5.02430045211711
"3193","15-03-2019","12:47:07",-1.17585973596095,36.8355863133213,7,47,12,15,2,2019,5,0,16.70000076,64.20000458,0.00933,16.69011841,-4.073403358,-2.941254854,5.02430045211711
"3194","15-04-2018","00:32:28",-1.31964681048263,36.8379736032628,28,32,0,15,3,2018,0,1,32.02074432,85,0.011969999,16.24285278,1.388002872,0.228876948,1.40674682512741
"3195","15-04-2018","12:38:28",-0.950058912497712,36.6006880038175,28,38,12,15,3,2018,0,1,32.02074432,85,0.011969999,16.24285278,1.388002872,0.228876948,1.40674682512741
"3196","15-04-2018","12:51:58",-0.950058912497712,36.6006880038175,58,51,12,15,3,2018,0,1,32.02074432,85,0.011969999,16.24285278,1.388002872,0.228876948,1.40674682512741
"3197","15-04-2018","16:57:28",-1.06781271135289,37.0503858035217,28,57,16,15,3,2018,0,1,32.02074432,85,0.011969999,16.24285278,1.388002872,0.228876948,1.40674682512741
"3198","15-04-2018","17:41:58",-1.32353649834444,36.8444424505842,58,41,17,15,3,2018,0,1,32.02074432,85,0.011969999,16.24285278,1.388002872,0.228876948,1.40674682512741
"3199","15-04-2018","17:48:29",-1.32353649834444,36.8444424505842,29,48,17,15,3,2018,0,1,32.02074432,85,0.011969999,16.24285278,1.388002872,0.228876948,1.40674682512741
"3200","15-04-2018","18:34:59",-1.06796201135107,37.0512400035212,59,34,18,15,3,2018,0,1,32.02074432,85,0.011969999,16.24285278,1.388002872,0.228876948,1.40674682512741
"3201","15-04-2019","06:49:37",-0.918821112622531,36.6172600038531,37,49,6,15,3,2019,1,0,21.5,87.5,0.01273,16.68724976,-2.986201048,-1.840147614,3.50764022390926
"3202","15-04-2019","07:06:07",-1.21265393182474,36.9032996088255,7,6,7,15,3,2019,1,0,21.5,87.5,0.01273,16.68724976,-2.986201048,-1.840147614,3.50764022390926
"3203","15-04-2019","07:12:37",-1.21906719968389,36.8917852095321,37,12,7,15,3,2019,1,0,21.5,87.5,0.01273,16.68724976,-2.986201048,-1.840147614,3.50764022390926
"3204","15-04-2019","07:22:07",-1.21863695424949,36.8913614321549,7,22,7,15,3,2019,1,0,21.5,87.5,0.01273,16.68724976,-2.986201048,-1.840147614,3.50764022390926
"3205","15-04-2019","07:23:37",-1.2105657951967,36.9081863290123,37,23,7,15,3,2019,1,0,21.5,87.5,0.01273,16.68724976,-2.986201048,-1.840147614,3.50764022390926
"3206","15-04-2019","07:36:37",-1.2105657951967,36.9081863290123,37,36,7,15,3,2019,1,0,21.5,87.5,0.01273,16.68724976,-2.986201048,-1.840147614,3.50764022390926
"3207","15-04-2019","07:48:37",-1.205572510452,36.9174398015152,37,48,7,15,3,2019,1,0,21.5,87.5,0.01273,16.68724976,-2.986201048,-1.840147614,3.50764022390926
"3208","15-04-2019","07:59:37",-1.20374433073791,36.917527483384,37,59,7,15,3,2019,1,0,21.5,87.5,0.01273,16.68724976,-2.986201048,-1.840147614,3.50764022390926
"3209","15-04-2019","21:16:37",-1.29071644713845,36.8249841558659,37,16,21,15,3,2019,1,0,21.5,87.5,0.01273,16.68724976,-2.986201048,-1.840147614,3.50764022390926
"3210","15-04-2019","22:19:37",-1.27117354387854,36.8072637864279,37,19,22,15,3,2019,1,0,21.5,87.5,0.01273,16.68724976,-2.986201048,-1.840147614,3.50764022390926
"3211","15-05-2018","07:39:24",-1.2882200106336,36.8313420033056,24,39,7,15,4,2018,2,0,31,93.36194611,0.012759999,15.71654663,-3.509435892,0.37381348,3.52928842656527
"3212","15-05-2018","16:11:24",-1.36466311846164,36.9116420588384,24,11,16,15,4,2018,2,0,31,93.36194611,0.012759999,15.71654663,-3.509435892,0.37381348,3.52928842656527
"3213","15-05-2018","20:11:24",-0.950058912497712,36.6006880038175,24,11,20,15,4,2018,2,0,31,93.36194611,0.012759999,15.71654663,-3.509435892,0.37381348,3.52928842656527
"3214","15-05-2018","20:29:54",-0.950058912497712,36.6006880038175,54,29,20,15,4,2018,2,0,31,93.36194611,0.012759999,15.71654663,-3.509435892,0.37381348,3.52928842656527
"3215","15-05-2018","20:31:24",-0.950058912497712,36.6006880038175,24,31,20,15,4,2018,2,0,31,93.36194611,0.012759999,15.71654663,-3.509435892,0.37381348,3.52928842656527
"3216","15-05-2018","20:50:24",-1.11780826117638,37.0089595534699,24,50,20,15,4,2018,2,0,31,93.36194611,0.012759999,15.71654663,-3.509435892,0.37381348,3.52928842656527
"3217","15-05-2019","06:37:07",-1.26426660944345,36.7469852341573,7,37,6,15,4,2019,3,0,26.70000076,94.54111481,0.01286,15.6552063,-3.256371975,-0.917465806,3.38314970770503
"3218","15-05-2019","07:51:37",-1.3253865103345,36.8481390031765,37,51,7,15,4,2019,3,0,26.70000076,94.54111481,0.01286,15.6552063,-3.256371975,-0.917465806,3.38314970770503
"3219","15-05-2019","09:16:37",-1.26227720034451,36.8788020616619,37,16,9,15,4,2019,3,0,26.70000076,94.54111481,0.01286,15.6552063,-3.256371975,-0.917465806,3.38314970770503
"3220","15-05-2019","13:38:07",-1.33143606788501,36.8885257668545,7,38,13,15,4,2019,3,0,26.70000076,94.54111481,0.01286,15.6552063,-3.256371975,-0.917465806,3.38314970770503
"3221","15-05-2019","14:15:07",-1.26227720034451,36.8788020616619,7,15,14,15,4,2019,3,0,26.70000076,94.54111481,0.01286,15.6552063,-3.256371975,-0.917465806,3.38314970770503
"3222","15-05-2019","16:42:07",-1.28892001061932,36.8398000033019,7,42,16,15,4,2019,3,0,26.70000076,94.54111481,0.01286,15.6552063,-3.256371975,-0.917465806,3.38314970770503
"3223","15-05-2019","16:47:37",-1.28892001061932,36.8398000033019,37,47,16,15,4,2019,3,0,26.70000076,94.54111481,0.01286,15.6552063,-3.256371975,-0.917465806,3.38314970770503
"3224","15-05-2019","19:41:38",-1.29161021530259,36.841347781649,38,41,19,15,4,2019,3,0,26.70000076,94.54111481,0.01286,15.6552063,-3.256371975,-0.917465806,3.38314970770503
"3225","15-05-2019","20:10:07",-1.28049491057876,36.8996831032934,7,10,20,15,4,2019,3,0,26.70000076,94.54111481,0.01286,15.6552063,-3.256371975,-0.917465806,3.38314970770503
"3226","15-06-2018","08:41:54",-1.23248221077087,36.9195449033492,54,41,8,15,5,2018,5,0,19.39999962,84.32913971,0.009635293,13.07732544,0.514221191,0.282563478,0.586741469791351
"3227","15-06-2018","11:30:24",-1.3989372868104,36.7420332912359,24,30,11,15,5,2018,5,0,19.39999962,84.32913971,0.009635293,13.07732544,0.514221191,0.282563478,0.586741469791351
"3228","15-06-2018","13:28:24",-1.45206567485239,36.9776585215227,24,28,13,15,5,2018,5,0,19.39999962,84.32913971,0.009635293,13.07732544,0.514221191,0.282563478,0.586741469791351
"3229","15-06-2018","13:30:54",-1.29275881127045,36.8422218031572,54,30,13,15,5,2018,5,0,19.39999962,84.32913971,0.009635293,13.07732544,0.514221191,0.282563478,0.586741469791351
"3230","15-06-2018","13:45:24",-1.29275881127045,36.8422218031572,24,45,13,15,5,2018,5,0,19.39999962,84.32913971,0.009635293,13.07732544,0.514221191,0.282563478,0.586741469791351
"3231","15-06-2018","14:25:24",-1.31261191044238,36.892830103254,24,25,14,15,5,2018,5,0,19.39999962,84.32913971,0.009635293,13.07732544,0.514221191,0.282563478,0.586741469791351
"3232","15-06-2018","17:08:24",-1.11720711118115,37.0082784034707,24,8,17,15,5,2018,5,0,19.39999962,84.32913971,0.009635293,13.07732544,0.514221191,0.282563478,0.586741469791351
"3233","15-06-2018","19:51:24",-1.23435420647805,36.9901249167878,24,51,19,15,5,2018,5,0,19.39999962,84.32913971,0.009635293,13.07732544,0.514221191,0.282563478,0.586741469791351
"3234","15-06-2018","23:40:24",-1.26744143487214,36.8355184023121,24,40,23,15,5,2018,5,0,19.39999962,84.32913971,0.009635293,13.07732544,0.514221191,0.282563478,0.586741469791351
"3235","15-06-2019","07:58:07",-1.36466311846164,36.9116420588384,7,58,7,15,5,2019,6,0,25.30000114,85,0.011039999,15.04009399,-0.257119149,0.835683584,0.874343930813023
"3236","15-06-2019","11:47:07",-1.28825301063769,36.8281513033066,7,47,11,15,5,2019,6,0,25.30000114,85,0.011039999,15.04009399,-0.257119149,0.835683584,0.874343930813023
"3237","15-06-2019","11:47:37",-1.28825301063769,36.8281513033066,37,47,11,15,5,2019,6,0,25.30000114,85,0.011039999,15.04009399,-0.257119149,0.835683584,0.874343930813023
"3238","15-06-2019","11:47:37",-1.28825301063769,36.8281513033066,37,47,11,15,5,2019,6,0,25.30000114,85,0.011039999,15.04009399,-0.257119149,0.835683584,0.874343930813023
"3239","15-06-2019","16:08:07",-1.31862369039688,36.9067678832415,7,8,16,15,5,2019,6,0,25.30000114,85,0.011039999,15.04009399,-0.257119149,0.835683584,0.874343930813023
"3240","15-06-2019","21:09:07",-1.27159252625921,36.814162345865,7,9,21,15,5,2019,6,0,25.30000114,85,0.011039999,15.04009399,-0.257119149,0.835683584,0.874343930813023
"3241","15-06-2019","23:32:37",-1.32371301079058,36.9000985033684,37,32,23,15,5,2019,6,0,25.30000114,85,0.011039999,15.04009399,-0.257119149,0.835683584,0.874343930813023
"3242","15-07-2018","11:33:54",-1.05617465574907,37.0560489529916,54,33,11,15,6,2018,0,1,21.89999962,84.80000305,0.0098,13.19506226,-1.125988722,-0.005390625,1.12600162562453
"3243","15-07-2018","11:37:24",-1.05035656063216,37.0577292437796,24,37,11,15,6,2018,0,1,21.89999962,84.80000305,0.0098,13.19506226,-1.125988722,-0.005390625,1.12600162562453
"3244","15-07-2018","11:51:54",-1.05035656063216,37.0577292437796,54,51,11,15,6,2018,0,1,21.89999962,84.80000305,0.0098,13.19506226,-1.125988722,-0.005390625,1.12600162562453
"3245","15-07-2018","13:15:54",-1.29890843093488,36.779397694129,54,15,13,15,6,2018,0,1,21.89999962,84.80000305,0.0098,13.19506226,-1.125988722,-0.005390625,1.12600162562453
"3246","15-07-2018","13:57:24",-1.28296221067416,36.8187020033165,24,57,13,15,6,2018,0,1,21.89999962,84.80000305,0.0098,13.19506226,-1.125988722,-0.005390625,1.12600162562453
"3247","15-07-2018","17:49:24",-0.884906012300967,36.9788486037851,24,49,17,15,6,2018,0,1,21.89999962,84.80000305,0.0098,13.19506226,-1.125988722,-0.005390625,1.12600162562453
"3248","15-07-2018","18:38:24",-1.05349761197387,36.6317265036733,24,38,18,15,6,2018,0,1,21.89999962,84.80000305,0.0098,13.19506226,-1.125988722,-0.005390625,1.12600162562453
"3249","15-07-2018","21:45:24",-1.29468466818872,36.8530788318762,24,45,21,15,6,2018,0,1,21.89999962,84.80000305,0.0098,13.19506226,-1.125988722,-0.005390625,1.12600162562453
"3250","15-07-2018","21:59:54",-1.35977236030308,36.9073065531349,54,59,21,15,6,2018,0,1,21.89999962,84.80000305,0.0098,13.19506226,-1.125988722,-0.005390625,1.12600162562453
"3251","15-08-2018","09:22:54",-1.11907251168763,36.6184080035925,54,22,9,15,7,2018,3,0,18.30000114,83.40000153,0.00993,13.65615234,-2.257810116,-0.411462396,2.29499625778213
"3252","15-08-2018","15:36:24",-1.33085451041531,36.8644675030867,24,36,15,15,7,2018,3,0,18.30000114,83.40000153,0.00993,13.65615234,-2.257810116,-0.411462396,2.29499625778213
"3253","15-08-2018","17:19:24",-1.24838371071774,36.9049644033333,24,19,17,15,7,2018,3,0,18.30000114,83.40000153,0.00993,13.65615234,-2.257810116,-0.411462396,2.29499625778213
"3254","15-08-2018","17:57:24",-1.23006214766962,36.8039481277335,24,57,17,15,7,2018,3,0,18.30000114,83.40000153,0.00993,13.65615234,-2.257810116,-0.411462396,2.29499625778213
"3255","15-08-2018","18:10:24",-1.23006214766962,36.8039481277335,24,10,18,15,7,2018,3,0,18.30000114,83.40000153,0.00993,13.65615234,-2.257810116,-0.411462396,2.29499625778213
"3256","15-08-2018","20:22:54",-1.26446767768875,36.7396162698957,54,22,20,15,7,2018,3,0,18.30000114,83.40000153,0.00993,13.65615234,-2.257810116,-0.411462396,2.29499625778213
"3257","15-08-2018","20:25:24",-1.26446767768875,36.7396162698957,24,25,20,15,7,2018,3,0,18.30000114,83.40000153,0.00993,13.65615234,-2.257810116,-0.411462396,2.29499625778213
"3258","15-08-2018","20:38:54",-1.2640390108768,36.7297870033696,54,38,20,15,7,2018,3,0,18.30000114,83.40000153,0.00993,13.65615234,-2.257810116,-0.411462396,2.29499625778213
"3259","15-08-2018","20:40:24",-1.26227075756707,36.7265400227758,24,40,20,15,7,2018,3,0,18.30000114,83.40000153,0.00993,13.65615234,-2.257810116,-0.411462396,2.29499625778213
"3260","15-08-2018","20:46:24",-1.26221777741913,36.7265719696807,24,46,20,15,7,2018,3,0,18.30000114,83.40000153,0.00993,13.65615234,-2.257810116,-0.411462396,2.29499625778213
"3261","15-09-2018","00:00:24",-1.32540219602396,36.8481301588456,24,0,0,15,8,2018,6,0,20,82.70000458,0.01115,15.55001221,-3.236039877,-0.958300769,3.37495102918549
"3262","15-09-2018","02:06:24",-1.15461871152217,36.6387231369204,24,6,2,15,8,2018,6,0,20,82.70000458,0.01115,15.55001221,-3.236039877,-0.958300769,3.37495102918549
"3263","15-09-2018","05:46:24",-1.26390501086063,36.7582150032951,24,46,5,15,8,2018,6,0,20,82.70000458,0.01115,15.55001221,-3.236039877,-0.958300769,3.37495102918549
"3264","15-09-2018","06:36:24",-1.23813083344962,36.8439713829472,24,36,6,15,8,2018,6,0,20,82.70000458,0.01115,15.55001221,-3.236039877,-0.958300769,3.37495102918549
"3265","15-09-2018","10:59:24",-1.36455300990085,36.9112560029711,24,59,10,15,8,2018,6,0,20,82.70000458,0.01115,15.55001221,-3.236039877,-0.958300769,3.37495102918549
"3266","15-09-2018","13:12:54",-1.28616610163617,36.8258797972945,54,12,13,15,8,2018,6,0,20,82.70000458,0.01115,15.55001221,-3.236039877,-0.958300769,3.37495102918549
"3267","15-10-2018","06:43:39",-1.26058993504824,36.7185158632065,39,43,6,15,9,2018,1,0,20.39999962,80.20000458,0.01125,16.12828979,-2.082377911,-1.920139074,2.83253099325008
"3268","15-10-2018","09:34:09",-1.27431662535279,36.8246467016629,9,34,9,15,9,2018,1,0,20.39999962,80.20000458,0.01125,16.12828979,-2.082377911,-1.920139074,2.83253099325008
"3269","15-10-2018","12:01:39",-0.683330013184328,37.0333300040347,39,1,12,15,9,2018,1,0,20.39999962,80.20000458,0.01125,16.12828979,-2.082377911,-1.920139074,2.83253099325008
"3270","15-10-2018","13:04:09",-1.29950881063925,36.788089903305,9,4,13,15,9,2018,1,0,20.39999962,80.20000458,0.01125,16.12828979,-2.082377911,-1.920139074,2.83253099325008
"3271","15-10-2018","22:58:39",-1.52871904629841,37.1268579516689,39,58,22,15,9,2018,1,0,20.39999962,80.20000458,0.01125,16.12828979,-2.082377911,-1.920139074,2.83253099325008
"3272","15-11-2018","08:33:09",-1.20226731102278,36.8330688034165,9,33,8,15,10,2018,4,0,24.5,90.20565796,0.012357922,15.73446045,-3.791318178,-0.893317878,3.8951393245926
"3273","15-11-2018","11:12:39",-1.34445900514288,36.9025540016047,39,12,11,15,10,2018,4,0,24.5,90.20565796,0.012357922,15.73446045,-3.791318178,-0.893317878,3.8951393245926
"3274","15-11-2018","12:38:09",-1.28877141063567,36.827920703306,9,38,12,15,10,2018,4,0,24.5,90.20565796,0.012357922,15.73446045,-3.791318178,-0.893317878,3.8951393245926
"3275","15-11-2018","12:50:39",-1.23967101097797,36.739982503395,39,50,12,15,10,2018,4,0,24.5,90.20565796,0.012357922,15.73446045,-3.791318178,-0.893317878,3.8951393245926
"3276","15-11-2018","13:01:39",-1.29969864268136,36.8072891351407,39,1,13,15,10,2018,4,0,24.5,90.20565796,0.012357922,15.73446045,-3.791318178,-0.893317878,3.8951393245926
"3277","15-11-2018","18:10:09",-1.24253716752926,36.8684068663049,9,10,18,15,10,2018,4,0,24.5,90.20565796,0.012357922,15.73446045,-3.791318178,-0.893317878,3.8951393245926
"3278","15-11-2018","18:13:39",-1.25779291074138,36.8545017033375,39,13,18,15,10,2018,4,0,24.5,90.20565796,0.012357922,15.73446045,-3.791318178,-0.893317878,3.8951393245926
"3279","15-11-2018","18:14:09",-1.25779291074138,36.8545017033375,9,14,18,15,10,2018,4,0,24.5,90.20565796,0.012357922,15.73446045,-3.791318178,-0.893317878,3.8951393245926
"3280","15-11-2018","18:16:09",-1.25754635537134,36.8543353116689,9,16,18,15,10,2018,4,0,24.5,90.20565796,0.012357922,15.73446045,-3.791318178,-0.893317878,3.8951393245926
"3281","15-11-2018","18:25:09",-1.25779291074138,36.8545017033375,9,25,18,15,10,2018,4,0,24.5,90.20565796,0.012357922,15.73446045,-3.791318178,-0.893317878,3.8951393245926
"3282","15-12-2018","01:20:39",-1.30240268389036,36.83130470062,39,20,1,15,11,2018,6,0,24.20000076,89.26161957,0.010921005,14.04607544,-2.18140626,-2.30738759,3.17530640437316
"3283","15-12-2018","07:28:10",-1.0716495779348,37.0461241357681,10,28,7,15,11,2018,6,0,24.20000076,89.26161957,0.010921005,14.04607544,-2.18140626,-2.30738759,3.17530640437316
"3284","15-12-2018","09:35:39",-1.22572351346483,36.8849485172725,39,35,9,15,11,2018,6,0,24.20000076,89.26161957,0.010921005,14.04607544,-2.18140626,-2.30738759,3.17530640437316
"3285","15-12-2018","10:02:09",-1.22516343085179,36.8834791833704,9,2,10,15,11,2018,6,0,24.20000076,89.26161957,0.010921005,14.04607544,-2.18140626,-2.30738759,3.17530640437316
"3286","15-12-2018","13:59:09",-1.26102343450116,36.792188161591,9,59,13,15,11,2018,6,0,24.20000076,89.26161957,0.010921005,14.04607544,-2.18140626,-2.30738759,3.17530640437316
"3287","15-12-2018","22:03:09",-1.25218740209107,36.8593670969785,9,3,22,15,11,2018,6,0,24.20000076,89.26161957,0.010921005,14.04607544,-2.18140626,-2.30738759,3.17530640437316
"3288","15-12-2018","23:00:09",-0.981898012368315,36.5857090037807,9,0,23,15,11,2018,6,0,24.20000076,89.26161957,0.010921005,14.04607544,-2.18140626,-2.30738759,3.17530640437316
"3289","16-01-2019","09:00:09",-1.28496741077147,36.7375764033401,9,0,9,16,0,2019,3,0,28.70847893,90.71248627,0.012,15.23735962,-1.817070246,-1.404655695,2.29669368884804
"3290","16-01-2019","14:05:09",-1.32956976574454,36.8558262137637,9,5,14,16,0,2019,3,0,28.70847893,90.71248627,0.012,15.23735962,-1.817070246,-1.404655695,2.29669368884804
"3291","16-01-2019","14:20:39",-1.26296831083591,36.7646968033598,39,20,14,16,0,2019,3,0,28.70847893,90.71248627,0.012,15.23735962,-1.817070246,-1.404655695,2.29669368884804
"3292","16-01-2019","14:21:09",-1.33070517179513,36.8567434433651,9,21,14,16,0,2019,3,0,28.70847893,90.71248627,0.012,15.23735962,-1.817070246,-1.404655695,2.29669368884804
"3293","16-01-2019","14:33:39",-1.33099401040262,36.859842003241,39,33,14,16,0,2019,3,0,28.70847893,90.71248627,0.012,15.23735962,-1.817070246,-1.404655695,2.29669368884804
"3294","16-01-2019","14:44:39",-1.33099401040262,36.859842003241,39,44,14,16,0,2019,3,0,28.70847893,90.71248627,0.012,15.23735962,-1.817070246,-1.404655695,2.29669368884804
"3295","16-01-2019","14:47:09",-1.32983701041026,36.855809503272,9,47,14,16,0,2019,3,0,28.70847893,90.71248627,0.012,15.23735962,-1.817070246,-1.404655695,2.29669368884804
"3296","16-01-2019","15:04:10",-1.33136020360679,36.8625943258456,10,4,15,16,0,2019,3,0,28.70847893,90.71248627,0.012,15.23735962,-1.817070246,-1.404655695,2.29669368884804
"3297","16-01-2019","15:19:39",-1.28698731075601,36.7424011033359,39,19,15,16,0,2019,3,0,28.70847893,90.71248627,0.012,15.23735962,-1.817070246,-1.404655695,2.29669368884804
"3298","16-01-2019","18:12:39",-1.29311191066352,36.7917109033121,39,12,18,16,0,2019,3,0,28.70847893,90.71248627,0.012,15.23735962,-1.817070246,-1.404655695,2.29669368884804
"3299","16-02-2018","00:05:58",-1.32559992705083,36.7944915304479,58,5,0,16,1,2018,5,0,20.60000038,89.09999847,0.011582399,14.95626221,-3.941657543,-3.208374023,5.08235457812125
"3300","16-02-2018","00:47:03",-1.32500330935852,36.847435278904,3,47,0,16,1,2018,5,0,20.60000038,89.09999847,0.011582399,14.95626221,-3.941657543,-3.208374023,5.08235457812125
"3301","16-02-2018","01:36:49",-1.32559992705083,36.7944915304479,49,36,1,16,1,2018,5,0,20.60000038,89.09999847,0.011582399,14.95626221,-3.941657543,-3.208374023,5.08235457812125
"3302","16-02-2018","01:37:03",-1.32500330935852,36.847435278904,3,37,1,16,1,2018,5,0,20.60000038,89.09999847,0.011582399,14.95626221,-3.941657543,-3.208374023,5.08235457812125
"3303","16-02-2018","04:53:50",-1.31435138551052,36.8079085282745,50,53,4,16,1,2018,5,0,20.60000038,89.09999847,0.011582399,14.95626221,-3.941657543,-3.208374023,5.08235457812125
"3304","16-02-2018","05:28:19",-1.29826541531284,36.8027444616509,19,28,5,16,1,2018,5,0,20.60000038,89.09999847,0.011582399,14.95626221,-3.941657543,-3.208374023,5.08235457812125
"3305","16-02-2018","05:48:01",-1.24479261558771,36.8676989548545,1,48,5,16,1,2018,5,0,20.60000038,89.09999847,0.011582399,14.95626221,-3.941657543,-3.208374023,5.08235457812125
"3306","16-02-2018","11:14:08",-1.29826913843896,36.8868151287893,8,14,11,16,1,2018,5,0,20.60000038,89.09999847,0.011582399,14.95626221,-3.941657543,-3.208374023,5.08235457812125
"3307","16-02-2018","11:50:18",-0.900589711949307,37.186296003698,18,50,11,16,1,2018,5,0,20.60000038,89.09999847,0.011582399,14.95626221,-3.941657543,-3.208374023,5.08235457812125
"3308","16-02-2018","11:50:54",-1.29826913843896,36.8868151287893,54,50,11,16,1,2018,5,0,20.60000038,89.09999847,0.011582399,14.95626221,-3.941657543,-3.208374023,5.08235457812125
"3309","16-02-2018","12:36:24",-1.26604711084026,36.7507374033603,24,36,12,16,1,2018,5,0,20.60000038,89.09999847,0.011582399,14.95626221,-3.941657543,-3.208374023,5.08235457812125
"3310","16-02-2018","12:45:50",-1.29671392142193,36.8636102187983,50,45,12,16,1,2018,5,0,20.60000038,89.09999847,0.011582399,14.95626221,-3.941657543,-3.208374023,5.08235457812125
"3311","16-02-2018","12:54:08",-0.900589711949307,37.186296003698,8,54,12,16,1,2018,5,0,20.60000038,89.09999847,0.011582399,14.95626221,-3.941657543,-3.208374023,5.08235457812125
"3312","16-02-2018","13:02:11",-1.29671392142193,36.8636102187983,11,2,13,16,1,2018,5,0,20.60000038,89.09999847,0.011582399,14.95626221,-3.941657543,-3.208374023,5.08235457812125
"3313","16-02-2018","13:28:38",-1.24962001100201,36.6844400034028,38,28,13,16,1,2018,5,0,20.60000038,89.09999847,0.011582399,14.95626221,-3.941657543,-3.208374023,5.08235457812125
"3314","16-02-2018","13:36:40",-1.33911246048205,36.7713148532593,40,36,13,16,1,2018,5,0,20.60000038,89.09999847,0.011582399,14.95626221,-3.941657543,-3.208374023,5.08235457812125
"3315","16-02-2018","15:06:35",-0.900589711949307,37.186296003698,35,6,15,16,1,2018,5,0,20.60000038,89.09999847,0.011582399,14.95626221,-3.941657543,-3.208374023,5.08235457812125
"3316","16-02-2018","15:26:03",-0.900589711949307,37.186296003698,3,26,15,16,1,2018,5,0,20.60000038,89.09999847,0.011582399,14.95626221,-3.941657543,-3.208374023,5.08235457812125
"3317","16-02-2018","15:39:08",-0.900589711949307,37.186296003698,8,39,15,16,1,2018,5,0,20.60000038,89.09999847,0.011582399,14.95626221,-3.941657543,-3.208374023,5.08235457812125
"3318","16-02-2018","15:58:42",-0.900589711949307,37.186296003698,42,58,15,16,1,2018,5,0,20.60000038,89.09999847,0.011582399,14.95626221,-3.941657543,-3.208374023,5.08235457812125
"3319","16-02-2018","16:04:56",-0.900589711949307,37.186296003698,56,4,16,16,1,2018,5,0,20.60000038,89.09999847,0.011582399,14.95626221,-3.941657543,-3.208374023,5.08235457812125
"3320","16-02-2019","09:59:07",-1.27117354387854,36.8072637864279,7,59,9,16,1,2019,6,0,22.37371635,66.72872162,0.00936073,16.17113647,-2.796664953,-2.685837269,3.87750650481567
"3321","16-02-2019","10:27:07",-1.27117354387854,36.8072637864279,7,27,10,16,1,2019,6,0,22.37371635,66.72872162,0.00936073,16.17113647,-2.796664953,-2.685837269,3.87750650481567
"3322","16-02-2019","10:51:07",-1.29772101060873,36.8175220032977,7,51,10,16,1,2019,6,0,22.37371635,66.72872162,0.00936073,16.17113647,-2.796664953,-2.685837269,3.87750650481567
"3323","16-02-2019","10:56:07",-1.14923796102426,36.6670427033374,7,56,10,16,1,2019,6,0,22.37371635,66.72872162,0.00936073,16.17113647,-2.796664953,-2.685837269,3.87750650481567
"3324","16-02-2019","11:21:37",-1.27306111238582,36.8129184019364,37,21,11,16,1,2019,6,0,22.37371635,66.72872162,0.00936073,16.17113647,-2.796664953,-2.685837269,3.87750650481567
"3325","16-02-2019","15:40:37",-1.26032927184971,36.7708489699427,37,40,15,16,1,2019,6,0,22.37371635,66.72872162,0.00936073,16.17113647,-2.796664953,-2.685837269,3.87750650481567
"3326","16-02-2019","21:15:37",-1.26378897205483,36.7639349848911,37,15,21,16,1,2019,6,0,22.37371635,66.72872162,0.00936073,16.17113647,-2.796664953,-2.685837269,3.87750650481567
"3327","16-03-2018","06:38:35",-1.25887001083398,36.7803900033601,35,38,6,16,2,2018,5,0,NA,NA,NA,NA,NA,NA,NA
"3328","16-03-2018","07:00:05",-1.25893502699547,36.7803826061654,5,0,7,16,2,2018,5,0,NA,NA,NA,NA,NA,NA,NA
"3329","16-03-2018","07:16:05",-1.20361355039397,36.9173289010703,5,16,7,16,2,2018,5,0,NA,NA,NA,NA,NA,NA,NA
"3330","16-03-2018","07:24:35",-1.25908001094157,36.7780300032778,35,24,7,16,2,2018,5,0,NA,NA,NA,NA,NA,NA,NA
"3331","16-03-2018","11:22:35",-1.2447025773255,36.8675953907312,35,22,11,16,2,2018,5,0,NA,NA,NA,NA,NA,NA,NA
"3332","16-03-2018","11:28:35",-1.28369301066269,36.8248697033135,35,28,11,16,2,2018,5,0,NA,NA,NA,NA,NA,NA,NA
"3333","16-03-2018","12:31:05",-1.29116821532126,36.8144020416536,5,31,12,16,2,2018,5,0,NA,NA,NA,NA,NA,NA,NA
"3334","16-03-2018","18:05:05",-1.2787876059471,36.9676713924347,5,5,18,16,2,2018,5,0,NA,NA,NA,NA,NA,NA,NA
"3335","16-03-2018","18:24:05",-1.25615501074791,36.8552190033394,5,24,18,16,2,2018,5,0,NA,NA,NA,NA,NA,NA,NA
"3336","16-03-2018","19:19:05",-1.34288901060228,36.6663890032883,5,19,19,16,2,2018,5,0,NA,NA,NA,NA,NA,NA,NA
"3337","16-03-2018","19:58:35",-1.32476354522476,36.8455176316269,35,58,19,16,2,2018,5,0,NA,NA,NA,NA,NA,NA,NA
"3338","16-03-2018","20:53:05",-1.27689062222434,36.7932255246405,5,53,20,16,2,2018,5,0,NA,NA,NA,NA,NA,NA,NA
"3339","16-03-2018","21:05:05",-1.28447741064793,36.8333763033097,5,5,21,16,2,2018,5,0,NA,NA,NA,NA,NA,NA,NA
